FAMA,index,Sin_Portfolio_Excess_Returns,value
,2012-10-31,-0.03100086821705426,-0.0176
,2012-11-30,-0.024780903225806446,0.0078
,2012-12-31,-0.0051510983606557394,0.0118
,2013-01-31,0.03474070588235294,0.0557
,2013-02-28,-0.01703233043478261,0.0129
,2013-03-31,-0.00524166393442623,0.0403
,2013-04-30,-0.011329129032258068,0.0155
,2013-05-31,-0.02136546218487395,0.028
,2013-06-30,-0.03640880165289255,-0.012
,2013-07-31,0.005182578512396691,0.0565
,2013-08-31,-0.020695059322033894,-0.0271
,2013-09-30,0.010635608333333334,0.0377
,2013-10-31,0.01021313793103448,0.0418
,2013-11-30,-0.00886079338842975,0.0313
,2013-12-31,-0.01141956302521009,0.0281
,2014-01-31,-0.028231830508474567,-0.0332
,2014-02-28,0.02622482905982906,0.0465
,2014-03-31,-0.03400446086956521,0.0043
,2014-04-30,-0.05251061666666667,-0.0019
,2014-05-31,-0.04352915789473684,0.0206
,2014-06-30,0.005751168141592922,0.0261
,2014-07-31,-0.042351862068965504,-0.0204
,2014-08-31,-0.02512335344827586,0.0424
,2014-09-30,-0.04243920689655172,-0.0197
,2014-10-31,-0.0334381043478261,0.0252
,2014-11-30,-0.019438628099173558,0.0255
,2014-12-31,-0.0754278907563025,-0.0006
,2015-01-31,-0.02594562393162393,-0.0311
,2015-02-28,0.009871655462184874,0.0613
,2015-03-31,-0.049194084033613444,-0.0112
,2015-04-30,-0.0016326782608695675,0.0059
,2015-05-31,-0.023266008264462804,0.0136
,2015-06-30,-0.04317199159663865,-0.0153
,2015-07-31,-0.020817358974358983,0.0154
,2015-08-31,-0.061629807017543864,-0.0604
,2015-09-30,-0.04201875423728814,-0.0307
,2015-10-31,0.03329087068965516,0.0775
,2015-11-30,-0.042571743589743596,0.0056
,2015-12-31,-0.024387749999999996,-0.0217
,2016-01-31,-0.03522324137931034,-0.0577
,2016-02-29,-0.011215061403508768,-0.0007
,2016-03-31,0.01772624786324786,0.0696
,2016-04-30,-0.014266700854700855,0.0091
,2016-05-31,-0.005016512820512823,0.0178
,2016-06-30,-0.013493034782608698,-0.0005
,2016-07-31,0.02072152066115702,0.0395
,2016-08-31,-0.014562599999999995,0.0049
,2016-09-30,0.005788849999999995,0.0025
,2016-10-31,-0.038494429752066114,-0.0202
,2016-11-30,-0.006134872881355929,0.0486
,2016-12-31,-0.0006915344827586271,0.0181
,2017-01-31,0.010714853448275856,0.0194
,2017-02-28,0.015360059829059832,0.0357
,2017-03-31,0.0005554102564102542,0.0017
,2017-04-30,0.016691396551724132,0.0109
,2017-05-31,0.005854598290598289,0.0106
,2017-06-30,-0.02088952136752136,0.0078
,2017-07-31,-0.01814882051282051,0.0187
,2017-08-31,-0.023162201754385974,0.0016
,2017-09-30,0.012006477876106189,0.0251
,2017-10-31,-0.011851715517241384,0.0225
,2017-11-30,0.010388983471074377,0.0312
,2017-12-31,0.030562504424778755,0.0106
,2018-01-31,0.008348120689655174,0.0557
,2018-02-28,-0.06589921008403361,-0.0365
,2018-03-31,-0.01664940170940171,-0.0235
,2018-04-30,-0.011642717948717948,0.0028
,2018-05-31,-0.004221637168141593,0.0265
,2018-06-30,-0.021274256410256407,0.0048
,2018-07-31,-0.03459784745762711,0.0319
,2018-08-31,-0.04254160169491525,0.0344
,2018-09-30,-0.03799717647058823,0.0006
,2018-10-31,-0.07227261344537814,-0.0768
,2018-11-30,-0.041260026315789476,0.0169
,2018-12-31,-0.0979823304347826,-0.0957
,2019-01-31,0.058741070796460175,0.084
,2019-02-28,0.009887008620689652,0.034
,2019-03-31,-0.024060743362831854,0.011
,2019-04-30,0.011955522123893803,0.0397
,2019-05-31,-0.08204176923076924,-0.0694
,2019-06-30,-0.024534162393162404,0.0693
,2019-07-31,-0.03099174336283185,0.0119
,2019-08-31,-0.028577129310344826,-0.0258
,2019-09-30,-0.023527889830508467,0.0143
,2019-10-31,-0.044305446428571434,0.0206
,2019-11-30,-0.03058400892857142,0.0387
,2019-12-31,-0.005004203539823017,0.0277
,2020-01-31,-0.04275690265486725,-0.0011
,2020-02-29,-0.07329752631578948,-0.0813
,2020-03-31,-0.21719545217391303,-0.1339
,2020-04-30,0.024427781249999996,0.1365
,2020-05-31,0.014909554545454538,0.0558
,2020-06-30,-0.04292616666666667,0.0246
,2020-07-31,0.0018212589285714336,0.0577
,2020-08-31,0.025786612244897953,0.0763
,2020-09-30,-0.05407763461538462,-0.0363
,2020-10-31,-0.07677874311926607,-0.021
,2020-11-30,0.0891767659574468,0.1247
,2020-12-31,-0.005174679245283025,0.0463
,2021-01-31,-0.015384772277227714,-0.0003
,2021-02-28,0.04889719587628866,0.0278
,2021-03-31,-0.0021194464285714245,0.0308
,2021-04-30,-0.007429477876106188,0.0493
,2021-05-31,-0.03676640178571429,0.0029
,2021-06-30,-0.03685257142857142,0.0275
,2021-07-31,-0.09094275892857141,0.0127
,2021-08-31,-0.07271458928571428,0.0291
,2021-09-30,-0.0844171965811966,-0.0437
,2021-10-31,-0.033312839285714275,0.0665
,2021-11-30,-0.0818918125,-0.0155
,2021-12-31,-0.061088390909090906,0.031
,2022-01-31,-0.052678135135135126,-0.0625
,2022-02-28,-0.06164509433962263,-0.0229
,2022-03-31,-0.03506250943396227,0.0305
,2022-04-30,-0.07564879439252335,-0.0946
,2022-05-31,-0.07798436792452829,-0.0034
,2022-06-30,-0.07303197058823531,-0.0843
,2022-07-31,-0.00016825742574257346,0.0956
SMB,1962-02-28,0.014443900000000011,-0.0115
,1962-03-31,-0.01394453846153847,0.0052
,1962-04-30,-0.07579407692307691,-0.007
,1962-05-31,-0.14046607692307694,-0.0334
,1962-06-30,-0.054827076923076916,-0.0059
,1962-07-31,0.04199700000000001,0.0152
,1962-08-31,0.02710453846153846,0.0122
,1962-09-30,-0.0715572857142857,-0.0242
,1962-10-31,-0.05177214285714285,-0.0397
,1962-11-30,0.12426371428571426,0.0261
,1962-12-31,0.004213357142857158,-0.038
,1963-01-31,0.08551849999999997,0.0308
,1963-02-28,-0.020218357142857142,0.0048
,1963-03-31,0.024205357142857143,-0.0259
,1963-04-30,0.06292914285714285,-0.0134
,1963-05-31,0.005045214285714278,0.0113
,1963-06-30,-0.028922499999999986,-0.0027
,1963-07-31,-0.012121714285714277,-0.0045
,1963-08-31,0.040492071428571405,-0.0098
,1963-09-30,-0.010790142857142856,-0.0033
,1963-10-31,0.013764571428571421,-0.0058
,1963-11-30,-0.038297999999999964,-0.0117
,1963-12-31,0.03539028571428571,-0.0216
,1964-01-31,0.012995571428571436,-0.0011
,1964-02-29,0.040259571428571415,0.0011
,1964-03-31,0.03536542857142854,0.0087
,1964-04-30,0.01916955555555557,-0.0135
,1964-05-31,0.011099944444444456,-0.0086
,1964-06-30,0.027558277777777772,-0.0012
,1964-07-31,0.01819588888888888,0.0024
,1964-08-31,0.001984666666666668,0.0016
,1964-09-30,0.02433699999999999,-0.0054
,1964-10-31,0.006750111111111113,0.0042
,1964-11-30,-0.028762444444444434,0.0069
,1964-12-31,-0.004057055555555536,-0.0035
,1965-01-31,0.08611494444444442,0.027
,1965-02-28,0.0074067142857142795,0.0355
,1965-03-31,0.016531904761904765,0.0189
,1965-04-30,0.012597952380952375,0.011
,1965-05-31,0.014624428571428571,0.0011
,1965-06-30,-0.06646390476190474,-0.0434
,1965-07-31,0.013754142857142859,0.0089
,1965-08-31,0.027967047619047617,0.0284
,1965-09-30,0.0014708571428571483,0.0064
,1965-10-31,0.014382190476190477,0.0252
,1965-11-30,-0.01910190476190476,0.0468
,1965-12-31,0.01903814285714285,0.0206
,1966-01-31,0.037927818181818174,0.0384
,1966-02-28,-0.017955730769230765,0.044
,1966-03-31,-0.02543807692307692,0.0099
,1966-04-30,0.0011958888888888857,0.0343
,1966-05-31,-0.06463003333333332,-0.046
,1966-06-30,-0.020108666666666667,0.0103
,1966-07-31,-0.02526363333333333,-0.0036
,1966-08-31,-0.08634473333333333,-0.0327
,1966-09-30,-0.011380766666666658,-0.0104
,1966-10-31,0.008077266666666659,-0.0652
,1966-11-30,0.0013484000000000065,0.0424
,1966-12-31,0.006032233333333345,0.0197
,1967-01-31,0.11643162068965515,0.0832
,1967-02-28,0.017601580645161295,0.0335
,1967-03-31,0.07289219999999999,0.0155
,1967-04-30,0.019264806451612906,0.0063
,1967-05-31,0.006567124999999996,0.019
,1967-06-30,0.02867629032258063,0.0593
,1967-07-31,0.08128421874999998,0.0312
,1967-08-31,0.015980343749999994,0.0042
,1967-09-30,0.008459625000000002,0.0306
,1967-10-31,-0.0029436875,0.0146
,1967-11-30,-0.01807890625000001,0.0021
,1967-12-31,0.03260409375,0.0573
,1968-01-31,0.033555125000000005,0.0392
,1968-02-29,-0.030457124999999998,-0.0294
,1968-03-31,0.017983875,-0.0134
,1968-04-30,0.08599584375,0.0568
,1968-05-31,0.05999170967741934,0.064
,1968-06-30,0.011542093750000005,-0.0019
,1968-07-31,-0.037622874999999986,-0.0136
,1968-08-31,0.025214225806451617,0.0234
,1968-09-30,0.054306906249999995,0.028
,1968-10-31,0.0242275625,-0.0048
,1968-11-30,0.04434656249999999,0.0234
,1968-12-31,0.02531181818181818,0.0337
,1969-01-31,0.043039343749999986,-0.0074
,1969-02-28,-0.07061993750000001,-0.0392
,1969-03-31,0.010092249999999995,-0.003
,1969-04-30,0.00447703125,-0.0086
,1969-05-31,0.001355781250000002,-0.0021
,1969-06-30,-0.07282584375000001,-0.0537
,1969-07-31,-0.0788178125,-0.0324
,1969-08-31,0.03774231249999999,0.0093
,1969-09-30,-0.008868593749999997,0.0118
,1969-10-31,0.06999399999999999,0.0391
,1969-11-30,-0.01970531249999999,-0.0258
,1969-12-31,-0.028930781249999996,-0.0371
,1970-01-31,-0.022900406249999998,0.0293
,1970-02-28,0.03645309375,-0.0258
,1970-03-31,-0.0022126249999999976,-0.0232
,1970-04-30,-0.09764721875,-0.0615
,1970-05-31,-0.04325409375,-0.0459
,1970-06-30,-0.035252562499999994,-0.0213
,1970-07-31,0.054088750000000005,-0.005
,1970-08-31,-0.018559781249999997,0.0152
,1970-09-30,0.032520233333333315,0.0859
,1970-10-31,-0.02005371428571428,-0.0421
,1970-11-30,0.0034839117647058847,-0.0394
,1970-12-31,0.01060823529411764,0.0292
,1971-01-31,0.06661844117647059,0.0736
,1971-02-28,0.029812823529411763,0.0186
,1971-03-31,0.02402378787878787,0.0262
,1971-04-30,0.013407088235294115,-0.0049
,1971-05-31,-0.04042834285714285,-0.0104
,1971-06-30,0.0033337428571428634,-0.0147
,1971-07-31,-0.01686545714285714,-0.0148
,1971-08-31,-0.005024058823529421,-0.0017
,1971-09-30,-0.04193902941176469,0.0051
,1971-10-31,-0.03527834375,-0.0176
,1971-11-30,-0.005837794117647062,-0.0277
,1971-12-31,0.06371639393939395,0.0329
,1972-01-31,0.06877932352941175,0.0585
,1972-02-29,0.07073284848484848,0.013
,1972-03-31,0.005002764705882348,-0.0024
,1972-04-30,-0.015161636363636358,0.0011
,1972-05-31,-0.007555500000000003,-0.0269
,1972-06-30,-0.027152588235294102,0.0027
,1972-07-31,-0.053434676470588215,-0.0287
,1972-08-31,-0.00482112121212122,-0.0403
,1972-09-30,-0.025698696969696976,-0.0265
,1972-10-31,-0.015769969696969692,-0.0273
,1972-11-30,-0.009995147058823532,-0.012
,1972-12-31,-0.034871735294117634,-0.0195
,1973-01-31,-0.01634441176470588,-0.0349
,1973-02-28,-0.027675441176470594,-0.0387
,1973-03-31,-0.008841342857142848,-0.0282
,1973-04-30,-0.06247232352941176,-0.0385
,1973-05-31,-0.055203771428571406,-0.063
,1973-06-30,-0.03159530555555555,-0.0286
,1973-07-31,0.023033138888888877,0.0797
,1973-08-31,-0.028239499999999987,-0.0213
,1973-09-30,0.016722085714285698,0.0304
,1973-10-31,-0.05013449999999999,-0.0045
,1973-11-30,-0.12812905555555554,-0.0767
,1973-12-31,-0.06970797058823529,-0.0535
,1974-01-31,0.04417287096774194,0.0968
,1974-02-28,-0.00039534285714285487,-0.0018
,1974-03-31,-0.028198400000000002,0.026
,1974-04-30,-0.04911802857142856,-0.0074
,1974-05-31,-0.0418880857142857,-0.0296
,1974-06-30,-0.023373294117647055,-0.0017
,1974-07-31,-0.09725641176470587,0.0084
,1974-08-31,-0.09768677142857142,-0.0073
,1974-09-30,-0.09313148571428571,0.0027
,1974-10-31,0.05965190909090908,-0.0346
,1974-11-30,-0.058178171428571415,-0.0121
,1974-12-31,-0.08429282857142856,-0.0483
,1975-01-31,0.17141852,0.1114
,1975-02-28,0.05974685294117646,0.0016
,1975-03-31,0.04810367647058823,0.0378
,1975-04-30,0.02274351428571427,-0.0065
,1975-05-31,0.03222696875,0.0383
,1975-06-30,-0.012910843749999994,0.0087
,1975-07-31,-0.013664941176470585,0.027
,1975-08-31,-0.05962527272727272,-0.0325
,1975-09-30,-0.04948030303030303,-0.001
,1975-10-31,0.017694787878787883,-0.0403
,1975-11-30,-0.006589235294117635,-0.012
,1975-12-31,-0.007314666666666669,-0.0078
,1976-01-31,0.13310416129032257,0.0481
,1976-02-29,0.052298333333333336,0.0706
,1976-03-31,-0.02993490909090908,-0.0116
,1976-04-30,-0.01275699999999999,-0.0011
,1976-05-31,-0.03598706060606059,-0.0123
,1976-06-30,0.02577857575757575,-0.0132
,1976-07-31,0.03651721212121211,0.0029
,1976-08-31,7.857575757575213e-05,-0.02
,1976-09-30,0.014543030303030297,-0.0002
,1976-10-31,-0.011345121212121216,0.0022
,1976-11-30,-0.00747081818181817,0.0232
,1976-12-31,0.07299183870967739,0.0303
,1977-01-31,-0.04615388235294117,0.0476
,1977-02-28,0.004315406250000001,0.0104
,1977-03-31,-0.010644838709677416,0.01
,1977-04-30,0.019779906250000003,-0.0012
,1977-05-31,-0.0053356333333333394,0.0118
,1977-06-30,0.019749249999999993,0.0209
,1977-07-31,0.0093410625,0.0216
,1977-08-31,-0.0051783870967741915,0.0148
,1977-09-30,-0.01392406451612903,0.0134
,1977-10-31,-0.042124133333333334,0.0125
,1977-11-30,0.04214870967741936,0.0373
,1977-12-31,0.010263838709677417,0.0132
,1978-01-31,0.0011190967741935547,0.0224
,1978-02-28,-0.006366166666666669,0.0359
,1978-03-31,0.03853986666666665,0.0349
,1978-04-30,0.05938965624999998,0.0045
,1978-05-31,0.04197906666666666,0.0456
,1978-06-30,0.013212400000000008,0.0166
,1978-07-31,0.03725053124999999,0.0023
,1978-08-31,0.023092931034482764,0.0506
,1978-09-30,-0.012645903225806453,-0.0043
,1978-10-31,-0.1542585806451613,-0.0986
,1978-11-30,0.03396903225806451,0.0297
,1978-12-31,-0.026292937500000002,0.0129
,1979-01-31,0.07386946666666667,0.0362
,1979-02-28,-0.019148741935483875,0.0045
,1979-03-31,0.050142633333333325,0.0326
,1979-04-30,0.020922911764705884,0.0215
,1979-05-31,-0.042535999999999984,0.0021
,1979-06-30,0.008977571428571425,0.0117
,1979-07-31,0.004965028571428562,0.0128
,1979-08-31,0.03157348571428571,0.0205
,1979-09-30,-0.048315972222222205,-0.0027
,1979-10-31,-0.10256019444444443,-0.0337
,1979-11-30,0.03217222222222223,0.0287
,1979-12-31,0.03427873529411764,0.0417
,1980-01-31,0.013364096774193538,0.0162
,1980-02-29,-0.0004293714285714331,-0.0185
,1980-03-31,-0.1590299722222222,-0.0664
,1980-04-30,0.06442782352941175,0.0105
,1980-05-31,0.03435071428571429,0.0213
,1980-06-30,0.05301002777777777,0.0166
,1980-07-31,0.07215622857142855,0.0414
,1980-08-31,0.016359485714285717,0.0392
,1980-09-30,-0.03477697222222222,0.0098
,1980-10-31,-0.023655600000000006,0.0247
,1980-11-30,-0.02191874285714284,-0.0336
,1980-12-31,-0.04906376470588235,-0.0026
,1981-01-31,-0.017949029411764704,0.0292
,1981-02-28,0.01757644736842104,-0.0034
,1981-03-31,0.048270315789473675,0.0354
,1981-04-30,-0.015684710526315794,0.044
,1981-05-31,0.015126289473684211,0.02
,1981-06-30,-0.03694902702702702,-0.0083
,1981-07-31,-0.04760833333333333,-0.0219
,1981-08-31,-0.08181127027027027,-0.0195
,1981-09-30,-0.09113578378378379,-0.0265
,1981-10-31,0.03146486486486487,0.0223
,1981-11-30,0.033172567567567576,-0.0103
,1981-12-31,-0.04780686842105263,0.012
,1982-01-31,0.008169918918918918,-0.0128
,1982-02-28,-0.03247040384615384,0.0044
,1982-03-31,0.03468717647058822,-0.0021
,1982-04-30,0.04041085714285714,0.0147
,1982-05-31,-0.042093283018867916,0.0052
,1982-06-30,-0.023453461538461534,-0.004
,1982-07-31,-0.009626880000000006,0.0083
,1982-08-31,0.04477907999999999,-0.0414
,1982-09-30,0.019544411764705883,0.0295
,1982-10-31,0.07125024489795916,0.0234
,1982-11-30,0.05758971428571427,0.0467
,1982-12-31,-0.026175375,-0.0022
,1983-01-31,0.05205785106382978,0.0273
,1983-02-28,0.04127057142857142,0.0327
,1983-03-31,0.02838202127659574,0.0173
,1983-04-30,0.09109927659574468,0.005
,1983-05-31,0.0332419375,0.0624
,1983-06-30,0.03720545238095238,0.0095
,1983-07-31,-0.038646187500000005,0.015
,1983-08-31,-0.019503285714285702,-0.0428
,1983-09-30,0.003937439999999993,0.0061
,1983-10-31,-0.03994443137254902,-0.0357
,1983-11-30,0.006961470588235283,0.0201
,1983-12-31,-0.028148607843137264,-0.0027
,1984-01-31,-0.03256459615384616,-0.0038
,1984-02-29,-0.04189695918367347,-0.0169
,1984-03-31,0.006093019607843136,0.0007
,1984-04-30,-0.048397359999999987,-0.0116
,1984-05-31,-0.04310766666666667,0.0006
,1984-06-30,0.007028307692307695,-0.003
,1984-07-31,-0.06367111320754718,-0.0221
,1984-08-31,0.0472946923076923,-0.0024
,1984-09-30,-0.02949132692307692,0.0017
,1984-10-31,-0.02254138461538461,-0.0123
,1984-11-30,-0.050799333333333335,-0.0065
,1984-12-31,0.008470269230769226,-0.0056
,1985-01-31,0.06495931999999999,0.0331
,1985-02-28,0.013786903846153845,0.0079
,1985-03-31,0.02636530188679245,-0.0108
,1985-04-30,-0.022210314814814815,0.0014
,1985-05-31,0.009420054545454545,-0.0222
,1985-06-30,-0.008534111111111105,0.0052
,1985-07-31,0.004814722222222228,0.0284
,1985-08-31,-0.000517581818181824,-0.003
,1985-09-30,-0.039582163636363625,-0.0159
,1985-10-31,-0.020708890909090914,-0.0151
,1985-11-30,0.030495156862745086,0.0025
,1985-12-31,0.04101724074074073,-0.0051
,1986-01-31,0.021618529411764703,0.0121
,1986-02-28,0.028760480769230767,-0.0054
,1986-03-31,0.07296418749999997,-0.0059
,1986-04-30,0.03652177999999999,0.0278
,1986-05-31,0.012317423076923075,-0.0135
,1986-06-30,0.01248064705882353,-0.0096
,1986-07-31,-0.09714480769230768,-0.0336
,1986-08-31,0.012645653846153848,-0.0417
,1986-09-30,-0.05597759615384614,0.0236
,1986-10-31,-0.00423078431372549,-0.025
,1986-11-30,-0.0004947115384615372,-0.0191
,1986-12-31,-0.02629256,0.0013
,1987-01-31,0.07332273584905659,-0.0181
,1987-02-28,0.0411752857142857,0.0349
,1987-03-31,0.01564766,0.0045
,1987-04-30,-0.021631591836734698,-0.0169
,1987-05-31,0.009562254901960773,-0.005
,1987-06-30,0.002725792452830186,-0.0212
,1987-07-31,0.007501019230769238,-0.0069
,1987-08-31,0.024078096153846144,-0.0077
,1987-09-30,-0.02578831372549019,0.0054
,1987-10-31,-0.2636082884615385,-0.0843
,1987-11-30,-0.04358086,0.0272
,1987-12-31,0.02799549056603773,0.0013
,1988-01-31,0.03109183999999999,-0.0072
,1988-02-29,0.02535670588235293,0.0334
,1988-03-31,0.0277427551020408,0.0615
,1988-04-30,0.0118353,0.01
,1988-05-31,-0.01975266666666666,-0.026
,1988-06-30,0.03037366666666666,0.0211
,1988-07-31,-0.01971902040816326,-0.0025
,1988-08-31,-0.024918420000000004,0.0004
,1988-09-30,0.009792041666666668,-0.0131
,1988-10-31,-0.01899022000000001,-0.0293
,1988-11-30,-0.027948557692307696,-0.0172
,1988-12-31,0.029758519230769227,0.0195
,1989-01-31,0.042360729166666666,-0.0223
,1989-02-28,-0.017356819999999995,0.0282
,1989-03-31,0.012940905660377353,0.0067
,1989-04-30,0.019615576923076923,-0.0068
,1989-05-31,0.003932288461538463,-0.0005
,1989-06-30,-0.01166384905660378,-0.0102
,1989-07-31,0.04426062745098038,-0.0414
,1989-08-31,-0.041522884615384614,0.0056
,1989-09-30,-0.012351379999999999,0.0032
,1989-10-31,-0.08811963461538462,-0.0323
,1989-11-30,0.0012101346153846077,-0.0124
,1989-12-31,-0.009005000000000013,-0.0236
,1990-01-31,-0.07142821153846153,-0.0124
,1990-02-28,-0.0015941666666666656,0.0099
,1990-03-31,0.010969226415094336,0.015
,1990-04-30,-0.010034537037037026,-0.0046
,1990-05-31,0.04445831481481481,-0.0253
,1990-06-30,-0.022150388888888903,0.014
,1990-07-31,-0.05007254545454545,-0.0312
,1990-08-31,-0.10276826315789472,-0.0357
,1990-09-30,-0.07672277586206896,-0.0365
,1990-10-31,-0.03372245614035086,-0.0557
,1990-11-30,-0.0027546964285714353,0.0043
,1990-12-31,0.017376583333333327,0.0081
,1991-01-31,-0.022341684210526316,0.0381
,1991-02-28,0.06635138596491226,0.0395
,1991-03-31,0.04396563157894735,0.0393
,1991-04-30,0.005721056603773586,0.0048
,1991-05-31,0.01435337931034483,-0.004
,1991-06-30,-0.025484660714285703,0.0013
,1991-07-31,0.010494754716981133,-0.0092
,1991-08-31,-0.017562425925925926,0.0158
,1991-09-30,0.011339767857142857,0.0164
,1991-10-31,0.004531672727272724,0.0081
,1991-11-30,-0.054832849056603766,-0.005
,1991-12-31,0.03720764912280701,-0.0224
,1992-01-31,0.03215251923076924,0.0846
,1992-02-29,0.01772770370370371,0.0087
,1992-03-31,0.004353392857142856,-0.0104
,1992-04-30,0.008890482758620685,-0.0606
,1992-05-31,-0.026902068965517247,0.0041
,1992-06-30,-0.049272298245614014,-0.0307
,1992-07-31,0.009455857142857143,-0.0047
,1992-08-31,-0.004207333333333344,-0.0013
,1992-09-30,-0.005839245614035083,0.0054
,1992-10-31,-0.0026580169491525326,0.0209
,1992-11-30,0.025769283333333327,0.0376
,1992-12-31,0.02441754098360657,0.0169
,1993-01-31,0.021938214285714283,0.0189
,1993-02-28,-0.028051661290322577,-0.0348
,1993-03-31,0.05119488709677419,0.0024
,1993-04-30,-0.009405822580645156,-0.0067
,1993-05-31,0.05932744999999999,0.0204
,1993-06-30,-0.03429316176470587,-0.0029
,1993-07-31,-0.036543200000000005,0.0096
,1993-08-31,0.017408362318840576,0.0013
,1993-09-30,0.020936351351351357,0.0304
,1993-10-31,-0.011460802631578944,0.0203
,1993-11-30,-0.041890113924050634,-0.0125
,1993-12-31,0.011603835443037967,0.0123
,1994-01-31,0.031712358974358965,0.0034
,1994-02-28,-0.010252773809523804,0.028
,1994-03-31,-0.04652679069767441,-0.0108
,1994-04-30,-0.040517797752809,-0.0093
,1994-05-31,-0.047025307692307686,-0.0215
,1994-06-30,-0.09522410638297872,-0.0041
,1994-07-31,0.003996719101123597,-0.0181
,1994-08-31,0.030233698924731177,0.0145
,1994-09-30,-0.04395026881720431,0.0314
,1994-10-31,-0.03148043010752689,-0.0224
,1994-11-30,-0.06272845652173913,0.0025
,1994-12-31,-0.007713064516129032,0.0022
,1995-01-31,-0.014324788888888884,-0.035
,1995-02-28,0.01731206315789473,-0.0066
,1995-03-31,0.027269455555555558,-0.0016
,1995-04-30,-0.0003085473684210499,-0.0049
,1995-05-31,0.004915093750000002,-0.0255
,1995-06-30,0.012087416666666663,0.0318
,1995-07-31,0.00448654081632652,0.0207
,1995-08-31,-0.030063619999999996,0.0135
,1995-09-30,-0.00910777142857143,-0.022
,1995-10-31,-0.06129530476190477,-0.0378
,1995-11-30,-0.022305386138613863,-0.0109
,1995-12-31,-0.061840018691588776,0.007
,1996-01-31,0.010177460784313723,-0.0273
,1996-02-29,-0.004509314285714292,0.0179
,1996-03-31,0.0006187383177570114,0.0149
,1996-04-30,0.03371762264150943,0.0523
,1996-05-31,-0.005942485981308414,0.0317
,1996-06-30,-0.04979743636363636,-0.0401
,1996-07-31,-0.11854888034188034,-0.0431
,1996-08-31,-0.017867247706422017,0.0244
,1996-09-30,-0.03559282051282051,-0.0098
,1996-10-31,-0.06683303389830507,-0.0444
,1996-11-30,-0.02371463025210084,-0.0402
,1996-12-31,-0.06708435294117646,0.0316
,1997-01-31,0.008344051724137921,-0.0195
,1997-02-28,-0.007980364406779662,-0.0322
,1997-03-31,-0.04490554166666666,-0.0036
,1997-04-30,-0.049120471074380154,-0.0577
,1997-05-31,0.01582199999999999,0.0519
,1997-06-30,-0.040106361344537815,0.0122
,1997-07-31,0.0004908181818181843,-0.0274
,1997-08-31,-0.013401642276422761,0.0728
,1997-09-30,0.023397401709401706,0.0253
,1997-10-31,-0.06159947154471545,-0.0074
,1997-11-30,-0.06656452032520326,-0.0511
,1997-12-31,-0.07348678861788618,-0.0249
,1998-01-31,0.010007426086956513,-0.0106
,1998-02-28,0.00577659829059829,0.0032
,1998-03-31,-0.0157806551724138,-0.0114
,1998-04-30,-0.02204919512195122,0.0007
,1998-05-31,-0.04206203676470588,-0.0336
,1998-06-30,-0.04794310144927536,-0.032
,1998-07-31,-0.0582439328358209,-0.0492
,1998-08-31,-0.17910558208955224,-0.057
,1998-09-30,-0.02016685606060606,0.001
,1998-10-31,0.0061010000000000005,-0.0312
,1998-11-30,-0.026764914062499996,0.0122
,1998-12-31,-0.034655530303030306,-0.005
,1999-01-31,-0.00013979338842975498,0.0076
,1999-02-28,-0.028495776923076924,-0.0609
,1999-03-31,-0.038749962121212116,-0.0379
,1999-04-30,0.012184747899159664,0.0391
,1999-05-31,0.016871191999999993,0.0334
,1999-06-30,-0.031437305343511454,0.0309
,1999-07-31,-0.023252671755725183,0.026
,1999-08-31,-0.06242452671755725,-0.0094
,1999-09-30,-0.03767835294117647,0.0341
,1999-10-31,-0.050129548148148156,-0.0664
,1999-11-30,-0.04805821538461538,0.072
,1999-12-31,-0.057076658914728684,0.0702
,2000-01-31,-0.029551513043478254,0.0579
,2000-02-29,-0.034524215999999996,0.2142
,2000-03-31,-0.011781669172932333,-0.1723
,2000-04-30,-0.05409470370370371,-0.0668
,2000-05-31,-0.05112039705882353,-0.0609
,2000-06-30,-0.019523787878787877,0.1285
,2000-07-31,-0.030529838235294114,-0.0306
,2000-08-31,-0.004082595238095244,-0.0062
,2000-09-30,-0.05968189781021897,-0.0182
,2000-10-31,-0.07139590977443606,-0.0387
,2000-11-30,-0.08565055474452554,-0.0343
,2000-12-31,-0.06550646511627907,0.0072
,2001-01-31,-0.0003654310344827598,0.0669
,2001-02-28,-0.05928552307692308,-0.0079
,2001-03-31,-0.03779704615384615,0.0024
,2001-04-30,-0.03929095419847328,0.0055
,2001-05-31,-0.008596362903225808,0.0249
,2001-06-30,-0.04194046923076923,0.0624
,2001-07-31,-0.0614080895522388,-0.0419
,2001-08-31,-0.024258353383458647,0.0248
,2001-09-30,-0.12928520000000002,-0.0623
,2001-10-31,-0.05159848818897637,0.0749
,2001-11-30,0.011149943999999992,-0.0047
,2001-12-31,-0.011037914062499996,0.0473
,2002-01-31,0.0040606165413533775,0.0119
,2002-02-28,-0.017919390625,-0.01
,2002-03-31,0.011554442622950814,0.0421
,2002-04-30,0.0024794724409448817,0.0596
,2002-05-31,-0.03606878125,-0.0321
,2002-06-30,-0.0635330930232558,0.0429
,2002-07-31,-0.08919001515151515,-0.0528
,2002-08-31,-0.04003518181818182,-0.0286
,2002-09-30,-0.1059727,0.024
,2002-10-31,-0.05723158399999999,-0.034
,2002-11-30,-0.024624404580152675,0.0319
,2002-12-31,-0.039732560606060605,0.0009
,2003-01-31,-0.06999545161290323,0.0135
