,ABEV,ABUD,ABV,ABW,ACCOB,ADC,ADSO,AED,AFTI,BACA,BAS,BBR,BBRL,BEAM,BEER,BF,BFD,BJD,BORN,BREW,BRH,BUD,CCU,CDB,CDG,CDL,CEDC,CFN,CGAS,CHLN,CKB,CNB,CNWN,CREG,CU,CUE,DCS,DEO,DIL,DR,DRE,FAL,FALB,FO,GBL,GDS,GENBB,GHB,GRRR,GWT,HAN,HBL,HIR,HOOK,HTC,IBCO,JACQ,KNBWY,LONE,LQU,MGPI,MLB,MWGP,NBW,NDC,OLYB,PABT,PFB,PTBC,PTT,RAIN,RG,RGLD,RKY,ROX,RUM,RUP,SAM,SBR,SFR,SH,SLZ,STZ,SXC,TAP,TBVT,TFI,TFZ,THT,THTR,TYLR,VCO,VO,FARM,GMCR,JVA,PEET,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Momentum Factor,USREC
1995-07-31,,,,,17.25,,,,,,,,,,,33.8125,,,,,,55.625,,,,,,,,7.25,,,,,,,,,,,,,,,,,-37.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,36.0,-119.0,,,,0.037200000000000004,0.0206,-0.0159,0.0253,0
1995-08-31,,,,,17.0,,,,,,,,,,,36.8125,,,,,,57.125,,,,,,,,7.25,,,,,,,,,,,,,,,,,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.375,37.0,-129.0,,,,0.0055000000000000005,0.013600000000000001,0.0281,0.0009,0
1995-10-31,,,,,17.875,,,,,,,,,,,38.125,,,,,,66.0,,,,,,,,7.5,,,,,,,,,,,,,,,,,-44.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,36.0,127.5,,,,-0.0152,-0.038,-0.0051,0.041100000000000005,0
1995-11-30,,,,,20.25,,,,,,,,,,,38.375,,,,,,66.25,,,,,,,,7.625,,,,,,,,,,,,,,,,,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.625,,,,,,,,,,,,,,17.125,36.5,142.0,,,,0.039599999999999996,-0.0111,0.0058,-0.006500000000000001,0
1996-01-31,,,,,24.0,,,,,,,,,,,36.5,,,,,,69.5,,,,,,,,9.5,,,,,,,,,,,,,,,,,-46.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.25,,,,,,,,,,,,,,17.625,36.375,-137.0,,,,0.0226,-0.0273,0.004,0.005699999999999999,0
1996-02-29,,,,,19.375,,,,,,,,,,,39.125,,,,,,67.375,,,,,,25.75,,9.75,,,,,,,,,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.875,,,,,,,,,,,,,,-16.4375,34.375,-139.0,,,,0.013300000000000001,0.0178,-0.010700000000000001,0.005699999999999999,0
1996-04-30,,,,,19.0,,,,,,,,,,,39.25,,,,,,67.125,,,,,,31.875,,10.75,,,,,,,,,,,,,,,,,-45.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.875,,,,,,,,,,,,,,16.75,33.875,132.0,,,,0.0206,0.052199999999999996,-0.0405,-0.0091,0
1996-05-31,,,,,18.75,,,,,,,,,,,40.375,,,,,,71.25,,,,,,31.375,,10.0,,,,,,,,,,,,,,,,,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.75,,,,,,,,,,,,,,17.0,34.625,143.0,,,,0.0236,0.0318,-0.0089,0.0155,0
1996-07-31,,,,,18.875,,,,,,,,,,,0.25,,,,,,74.75,,,,,,28.875,,9.125,,,,,,,,,,,,,,,,,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.25,,,,,,,,,,,,,,19.25,33.25,136.0,,,,-0.059699999999999996,-0.0431,0.051399999999999994,-0.0011,0
1996-09-30,,,,,21.9375,,,,,,,,,,,38.8125,,,,,,37.75,,,,,,28.5,,9.875,,,,,,,,,,,,,,,,,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.375,,,,,,,,,,,,,,18.875,37.5,151.0,,,,0.0501,-0.0098,-0.027000000000000003,0.027000000000000003,0
1996-10-31,,,,,19.5,,,,,,,,,,,0.3125,,,,,,38.5,,,,,,32.5,,10.0,,,,,,,,,,,,,,,,,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.25,,,,,,,,,,,,,,20.0,37.875,-151.5,,,,0.0086,-0.0444,0.049400000000000006,0.0391,0
1996-12-31,,,,,19.0,,,,,,,,,,,45.5625,,,,,,40.0,,,,,,36.125,,12.0,,,,,,,,,,,,,,,,,42.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.25,,,,,,,,,,,,,,23.5,38.75,152.0,,,,-0.017,0.0317,0.0132,0.0060999999999999995,0
1997-01-31,,,,,18.625,,,,,,,,,,,43.9375,,,,,,42.5,,,,,,39.375,,11.5,,,,,,,,,,,,,,,,,-41.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.375,,,,,,,,,,,,,,27.5,39.625,145.0,,,,0.049800000000000004,-0.019299999999999998,-0.0146,0.0195,0
1997-02-28,,,,,21.375,,,,,,,,,,,44.4375,,,,,,44.5,,,,,,37.5,,12.0,,,,,,,,,,,,,,,,,41.0,,,,22.25,,,,,5.25,,,,,,,,,,,,,,,,,,,,,,9.25,,,,,,,,,,,,,,28.125,39.0,150.0,,,,-0.0049,-0.032,0.056900000000000006,-0.020499999999999997,0
1997-03-31,,,,,21.25,,,,,,,,,,,47.5625,,,,,,41.25,,,,,,31.0,,11.0,,,,,,,,,,,,,,,,,40.25,,,,22.75,,,,,4.8125,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,28.5,38.25,135.0,,,,-0.050199999999999995,-0.0034999999999999996,0.034,0.0096,0
1997-04-30,,,,,22.875,,,,,,,,,,,50.5,,,,,,42.875,,,,,,28.75,,11.5,,,,,,,,,,,,,,,,,40.25,,,,24.25,,,,,3.125,,,,,,,,,,,,,,,,,,,,,,9.125,,,,,,,,,,,,,,32.625,38.25,131.0,,,,0.0404,-0.057800000000000004,0.0007000000000000001,0.0492,0
1997-06-30,,,,,26.625,,,,,,,,,,,48.53125,,,,,15.75,41.9375,,,,,,,,11.75,,,,,,,,,,,,,,37.3125,,,39.75,,,,25.0,,,,,1.25,,,,,,,,,,,,,,,,,,,,,,9.875,,,,,,,,,,,,,,30.9375,40.25,127.0,,,,0.040999999999999995,0.0124,0.0159,0.0262,0
1997-07-31,,,,,31.46875,,,,,,,,,,,47.96875,,,,,-14.84375,42.9375,,,,,,,,11.5,,,,,,,,,,,,,,35.4375,,,41.75,,,,25.3125,,,,,-1.4375,,,,,,,,,,,,,,,,,,,,,,9.375,,,,,,,,,,,,,,30.375,38.3125,-133.0,,,,0.0733,-0.0273,0.0029,0.0381,0
1997-09-30,,,,,37.875,,,,,,,,,,,49.03125,,,,,-14.125,45.125,,,,,,,,11.75,,,,,,,,,,,,,,33.6875,,,47.75,,,,24.125,,,,,0.8125,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,30.875,35.25,148.0,,,,0.0535,0.0253,0.0038,0.014499999999999999,0
1997-10-31,,,,,35.3125,,,,,,,,,,,48.40625,,,,,13.125,39.9375,,,,,,,,11.0,,,,,,,,,,,,,,33.0625,,,-45.75,,,,25.5,,,,,0.5625,,,,,,,,,,,,,,,,,,,,,,9.9375,,,,,,,,,,,,,,27.25,33.6875,146.0,,,,-0.038,-0.0077,0.0225,-0.0038,0
1997-12-31,,,,,33.25,,,,,,,,,,,54.0,,,,,11.6875,44.0,,,,,,,,11.75,,,,,,,,37.875,,,,,,37.0625,,,40.5,,,,23.0,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,7.8125,,,,,,,,,,,,,,25.25,32.3125,187.0,,,,0.0132,-0.024700000000000003,0.038599999999999995,0.0395,0
1998-03-31,,,,,35.0,,,,,,,,,,,53.5,,,,,13.5,46.25,,,,,,,,11.5,,,,,,,,48.5625,,,,,,39.875,,,40.0,,,,30.375,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,10.4375,,,,,,,,,,,,,,32.75,38.1875,185.0,,,,0.047599999999999996,-0.0111,0.0141,0.0215,0
1998-04-30,,,,,35.75,,,,,,,,,,,54.59375,,,,,-12.5625,45.8125,,,,,,,,12.0,,,,,,,,48.0625,,,,,,36.875,,,35.1875,,,,29.75,,,,,0.625,,,,,,,,,,,,,,,,,,,,,,11.1875,,,,,,,,,,,,,,32.5,42.6875,-199.125,,,,0.0073,0.0002,0.009000000000000001,0.0078000000000000005,0
1998-06-30,,,,,34.0,,,,,,,,,,,61.25,,,,,-10.875,47.1875,,,,,,,,10.875,,,,,,,,48.0,,,,,,38.4375,,,33.0,,,,30.3125,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,12.75,,,,,,,,,,,,,,28.5,40.9375,239.0,,,,0.0318,-0.0323,-0.0196,0.0726,0
1998-07-31,,,,,37.71875,,,,,,,,,,,58.34375,,,,,11.75,51.8125,,,,,,,,11.375,,,,,,,,48.375,,,,,,36.9375,,,-35.0,,,,25.75,,,,,1.6875,,,,,,,,,,,,,,,,,,,,,,9.625,,,,,,,,,,,9.5,,,31.25,36.875,235.0,,,,-0.0246,-0.049100000000000005,-0.0176,0.0368,0
1998-08-31,,,,,41.25,,,,,,,,,,,58.125,,,,,-9.8125,46.75,,,,,,,,11.0,,,,,,,,37.8125,,,,,,27.5625,,,29.0,,,,24.625,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,6.75,,,,,,,,,,,8.25,,,20.25,30.875,205.0,,,,-0.16079999999999997,-0.056799999999999996,0.036000000000000004,0.018799999999999997,0
1998-09-30,,,,,45.9375,,,,,,,,,,,58.125,,,,,-7.5,54.0,,,,,,,,10.5,,,,,,,,36.25,,,,,,29.625,,,-26.375,,,,31.0,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,7.25,,,,,,,,,,,6.9375,,,21.375,28.6875,215.0,,,,0.061500000000000006,0.001,-0.0337,-0.0070999999999999995,0
1998-11-30,,,,,49.75,,,,,,,,,,,70.125,,,,,-7.0,60.625,,,,,,,,10.5,,,,,,,,45.6875,,,,,,34.0625,,,24.875,,,,37.125,,,,,-0.59375,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,7.6875,,,28.125,34.3125,-210.5,,,,0.061,0.012,-0.0323,0.0116,0
1998-12-31,,,,,56.4375,,,,,,,,,,,72.71875,,,,,8.5,65.625,,,,,,,,10.4375,,,,,,,,46.25,,,,,,31.625,,,23.25,,,,39.0,,,,,0.375,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,8.125,,,25.875,38.0,214.0,,,,0.0616,-0.0051,-0.0418,0.08990000000000001,0
1999-03-31,,,,,,,,,,,,,,,,55.8125,,,,,-9.0,76.125,,,,,,,,7.875,,,,,21.8125,,,45.75,,,,,,38.5,,,22.5,,,,44.0,,,,,0.71875,,,,,,,,,,,,,,,,,,54.0,,,,7.75,,,,,,,,,,,7.375,,,29.375,50.0,-203.0,,,,0.0345,-0.0377,-0.0277,-0.0129,0
1999-04-30,,,,,,,,,,,,,,,,70.53125,,,,,-9.0,73.125,,,,,,,,9.5,,,,,24.5625,,,46.25,,,,,,39.5,,,20.375,,,,48.6875,,,,,,,,,,,,,,,,,,,,,,,53.5,,,,8.5,,,,,,,,,,,7.75,,,32.4375,57.375,-198.75,,,,0.0433,0.0395,0.0241,-0.0906,0
1999-06-30,,,,,,,,,,,,,,,,62.40625,,,,,-8.03125,70.9375,,,,,,,,9.75,,,,,28.625,,,43.0,,,,,,41.375,,,26.5,,,,44.375,,,,,,,,,,,,,,,,,,,,,,,49.5,,,,8.0625,,,,,,,,,,,8.375,,,36.0,50.375,-202.5,,,,0.04769999999999999,0.031400000000000004,-0.0327,0.048799999999999996,0
1999-08-31,,,,,,,,,,,,,,,,57.0625,,,,,-8.15625,77.0,,,,,,,,9.4375,,,,,26.1875,,,41.4375,,,,,,37.5,,,25.0,,,,42.359375,,,,,,,,,,,,,,,,,,,,,,,57.0625,,,,7.8125,,,,,,,,,,,9.4375,,,38.875,53.0625,-200.625,,,,-0.0138,-0.009399999999999999,-0.0184,0.0292,0
1999-09-30,,,,,,,,,,,,,,,,60.3125,,,,,-8.5,70.0625,,,,,,,,9.0625,,,,,23.0,,,41.4375,,,,,,32.25,,,20.5,,,,38.6875,,,,,,,,,,,,,,,,,,,,,,,54.125,,,,7.9375,,,,,,,,,,,9.125,,,37.75,45.5,166.0,,,,-0.0279,0.0344,-0.0348,0.0646,0
1999-11-30,,,,,,,,,,,,,,,,60.4375,,,,,-9.0,74.8125,,55.5625,,,,,,9.0625,,,,,28.0,,,36.8125,,,,,,34.1875,,,22.0,,,,41.375,,,,,,,,,,,,,,,,,,,,,,,49.75,,,,7.1875,,,,,,,,,,,9.1875,,,37.5625,43.5625,166.0,,,,0.0337,0.0722,-0.0616,0.0562,0
1999-12-31,,,,,,,,,,,,,,,,55.59375,,,,,-10.0,70.875,,-2.59375,,,,,,8.6875,,,,,32.0625,,,32.0,,,,,,33.0625,,,21.3125,,,,40.3125,,,,,,,,,,,,,,,,,,,,,,,52.5,,,,7.1875,,,,,,,,,,,9.125,,,-37.875,44.75,159.0,,,,0.07719999999999999,0.0699,-0.0832,0.1319,0
2000-01-31,,,,,,,,,,,,,,,,53.46875,,,,,-9.375,67.5,,-0.09375,,,,,,8.375,,,,,31.25,,,30.1875,,,,,,29.0,,,22.5,,,,36.0,,,,,,,,,,,,,,,,,,,,,,,48.5,,,,7.4375,,,,,,,,,,,-8.8125,,,43.0,58.0625,158.0,,,,-0.047400000000000005,0.0579,-0.0189,0.018600000000000002,0
2000-02-29,,,,,,,,,,,,,,,,46.53125,,,,,-9.5,64.0,,49.0,,,,,,8.96875,,,,,25.75,,,30.8125,,,,,,21.875,,,20.5,,,,31.875,,,,,,,,,,,,,,,,,,,,,,,43.875,,,,7.3125,,,,,,,,,,,8.5,,,37.75,58.75,160.0,,,,0.0245,0.2148,-0.0981,0.18359999999999999,0
2000-03-31,,,,,,,,,,,,,,,,53.09375,,,,,-11.0,62.25,,1.984375,,,,,,8.25,,,,,24.875,,,30.125,,,,,,25.0,,,21.0,,,,35.375,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,7.5,,,,,,,,,,,-8.03125,,,38.5,59.5,179.0,,,,0.052000000000000005,-0.1729,0.0823,-0.0639,0
2000-05-31,,,,,,,,,,,,,,,,57.15625,,,,,10.75,77.5,,52.75,,,,,,8.0,,,,,22.25,,,34.5625,,,,,,26.625,,,19.0,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,56.25,,,,8.5,,,,,,,,,,,8.1875,,,36.5,47.6875,167.0,,,,-0.044199999999999996,-0.0611,0.0483,-0.0908,0
2000-06-30,,,,,,,,,,,,,,,,53.25,,,,,12.25,74.6875,,0.21875,,,,,,8.0,,,,,22.6875,,,35.5625,,,,,,23.0625,,,18.625,,,,35.25,,,,,,,,,,,,,,,,,,,,,,,60.5,,,,8.5625,,,,,,,,,,,7.875,,,36.4375,58.0,175.0,,,,0.0464,0.128,-0.08410000000000001,0.1659,0
2000-07-31,,,,,,,,,,,,,,,,50.25,,,,,16.0,80.5,,0.65625,,,,,,8.1875,,,,,22.0,,,34.8125,,,,,,22.5,,,20.1875,,,,29.1875,,,,,,,,,,,,,,,,,,,,,,,63.0,,,,8.75,,,,,,,,,,,-7.625,,,36.375,56.0625,176.0,,,,-0.025099999999999997,-0.0308,0.0833,-0.0011,0
2000-08-31,,,,,,,,,,,,,,,,52.875,,,,,15.0,78.8125,,53.90625,,,,,,8.8125,,,,,23.125,,,34.4375,,,,,,25.5,,,30.625,,,,29.4375,,,,,,,,,,,,9.0,,,,,,,,,,,59.5625,,,,9.25,,,,,,,,,,,7.5,,,35.9375,60.1875,172.3125,18.75,,,0.0703,-0.0063,-0.0137,0.057,0
2000-10-31,,,16.75,,,,,,,,,,,,,60.625,,,,,,45.75,,,,,,,,8.75,,,,,19.3125,,,37.625,,,,,,29.4375,,,-37.34375,,,,26.25,,,,,,,,,,,,8.875,,,,,,,,,,,63.6875,,,,7.75,,,,,0.609375,,,,,,6.0,,,38.375,57.125,195.0625,31.25,,,-0.0276,-0.0393,0.0564,-0.0463,0
2000-11-30,,,-18.875,,,,,,,,,,,,,64.59375,,,,,,47.4375,,,,,,,,8.0625,,,,,19.8125,,,41.75,,,,,,28.875,,,33.0,,,,26.8125,,,,,,,,,,,,9.5,,,,,,,,,,,75.0,,,,8.0625,,,,,-0.5,,,,,,-6.125,,,36.4375,47.625,-192.5,40.0,,,-0.1072,-0.0339,0.1234,-0.024,0
2001-01-31,,,-26.5,,,,,,,,11.100000381469727,,,,,65.9749984741211,,,,,,43.36000061035156,,,,,,,,8.25,,,,,26.149999618530273,,,38.5,,,,,,32.0099983215332,,,34.0,,,,32.04999923706055,,,,,,,,,,,,8.9375,,,,,,,,,,,69.55000305175781,,,,9.0,,,,,-0.0449981689453125,,,,,,-7.684999942779541,,,42.0,,-212.0,21.5625,,11.5,0.0313,0.0668,-0.051100000000000007,-0.2505,0
2001-02-28,,,,,,,,,,,10.59000015258789,,,,,63.25,,,,,,43.70000076293945,,,,,,,,8.0,,,,,25.25,,,40.47999954223633,,,,,,,,,-28.125,,,,,,,,,,,,,,,,8.6875,,,,,,,,,,,66.94999694824219,,,,9.800000190734863,,,,,0.17499923706054688,,,,,,-8.875,,,42.400001525878906,,224.0,21.625,,9.8125,-0.1005,-0.0074,0.12480000000000001,0.1251,0
2001-04-30,,,,,,,,,,,11.039999961853027,,,,,61.02499961853027,,,,,,39.9900016784668,,,,,,,,11.149999618530273,,,,,24.299999237060547,,,41.900001525878906,,,,,,,,,23.125,,,,,,,,,,,,,,,,-8.600000381469727,,,,,,,,,,,52.0,,,,9.199999809265137,,,,,65.125,,,,,,8.5,,,41.20000076293945,,215.00999450683594,25.5,,9.699999809265137,0.0794,0.005600000000000001,-0.046900000000000004,-0.0797,1
2001-05-31,,,,,,,,,,,11.170000076293945,,,,,65.75,,,,,,44.0,,,,,,,,11.800000190734863,,,,,23.0,,,43.84000015258789,,,,,,,,,25.5,,,,,,,,,,,,,,,,9.130000114440918,,,,,,,,,,,51.900001525878906,,,,9.899999618530273,,,,,39.27000045776367,,,,,,8.020000457763672,,,48.099998474121094,,219.0,31.0,,8.229999542236328,0.0072,0.025,0.0336,0.0212,1
2001-07-31,,,,,,,,,,,,,,,,68.41500091552734,,,,,,43.310001373291016,,,,,,,,11.550000190734863,,,,,22.0,,,40.84000015258789,,,,,,,,,26.0,,,,,,,,,,,,,14.890000343322754,,,10.350000381469727,,,,,,,,,,,50.290000915527344,,,,10.569999694824219,,,,,0.6849994659423828,10.25,,,,,8.850000381469727,,,46.209999084472656,,232.0,38.40999984741211,,8.279999732971191,-0.0213,-0.04190000000000001,0.0521,0.0547,1
2001-08-31,,,,,,,,,,,,,,,,65.0,,,,,,43.040000915527344,,,,,,,,11.3100004196167,,,,,22.149999618530273,,,40.59000015258789,,,,,,,,,25.5,,,,,,,,,,,,,14.59375,,,9.350000381469727,,,,,,,,,,,46.29999923706055,,,,11.510000228881836,,,,,-0.3250007629394531,10.699999809265137,,,,,-8.824999809265137,,,45.29999923706055,,231.0,29.459999084472656,,8.5,-0.0646,0.0248,0.023,0.0554,1
2001-10-31,,,,,,,,,,,,,,,,60.045000076293945,,,,,,41.65999984741211,,,,,,,,9.649999618530273,,,,,15.819999694824219,,,40.849998474121094,,,,,,,,,29.25,,,,,,,,,,,,,10.0,,,-10.610000610351562,,,,,,,,,,,49.75,,,,11.649999618530273,,,,,-0.4799995422363281,9.050000190734863,,,,,-8.5,,,38.54999923706055,,223.0,22.459999084472656,,8.5600004196167,0.0246,0.07490000000000001,-0.0766,-0.08410000000000001,1
2001-11-30,,,,,,,,,,,,,,,,61.525001525878906,,,,,,43.099998474121094,,,,,,,,9.949999809265137,,,,,17.389999389648438,,,43.41999816894531,,,,,,,,,-17.25,,,,,,,,,,,,,12.1899995803833,,,12.127900123596191,,,,,,,,,,,57.029998779296875,,,,13.800000190734863,,,,,-0.5749988555908203,10.3100004196167,,,,,-8.574999809265137,,,39.0,,228.0,25.3700008392334,,8.350000381469727,0.0754,-0.004699999999999999,0.0222,-0.0858,1
2001-12-31,,,,,,,,,,,,,,,,63.27499961853027,,,,,,45.209999084472656,,,,,,,,9.699000358581543,,,,,17.799999237060547,,,46.27000045776367,,,,,,,,,19.100000381469727,,,,,,,,,,,,,11.960000038146973,,,11.5600004196167,,,,,,,,,,,53.400001525878906,,,,17.149999618530273,,,,,-0.07500076293945312,10.130000114440918,,,,,8.75,,,36.0,,265.0,27.389999389648438,,11.279999732971191,0.016,0.0473,0.0085,-0.0001,0
2002-01-31,,,,,,,,,,,,,,,,65.875,,,,,,47.27000045776367,,,,,,,,9.74899959564209,,,,,15.949999809265137,,,46.86000061035156,,,,,,,,,19.25,,,,,,,,,,,,,10.010000228881836,,,13.350000381469727,,,,,,,,,,,52.66999816894531,,,,15.449999809265137,,,,,47.635000228881836,10.579999923706055,,,,,-8.899999618530273,,,33.0,,283.5,23.31999969482422,,12.640000343322754,-0.0144,0.011899999999999999,0.0344,0.0368,0
2002-02-28,,,,,,,,,,,,,,,,68.32499694824219,,,,,,50.849998474121094,,,,,,,,11.251899719238281,,,,,15.949999809265137,,,48.290000915527344,,,,,,,,,-19.334999084472656,,,,,,,,,,,,,11.100000381469727,,,13.949999809265137,,,,,,,,,,,60.5099983215332,,,,13.149999618530273,,,,,0.4249992370605469,10.149999618530273,,,,,9.100000381469727,,,33.150001525878906,,-288.6000061035156,18.280000686645508,,14.798100471496582,-0.0229,-0.01,0.0216,0.0677,0
2002-04-30,,,,,,,,,,,,,,,,78.51000213623047,,,,,,53.0,,,,,,,,10.149999618530273,,,,,15.180000305175781,,,52.849998474121094,,,,,,,,,-20.125,,,,,,,,,,,,,11.649999618530273,,,14.199999809265137,,,,,,,,,,,66.8499984741211,,,,14.5,,,,,60.275001525878906,11.350000381469727,,,,,11.0,,,34.0,,347.0,24.600000381469727,,15.630000114440918,-0.052000000000000005,0.0596,0.0388,0.0795,0
2002-05-31,,,,,,,,,,,,,,,,78.96500015258789,,,,,,51.61000061035156,,,,,,,,9.020000457763672,,,,,15.0,,,50.83000183105469,,,,,,,,,-15.905000686645508,,,,,,,,,,,,,10.5,,,13.949999809265137,,,,,,,,,,,66.73999786376953,,,,16.489999771118164,,,,,0.13499927520751953,11.539999961853027,,,,,11.399999618530273,,,34.400001525878906,,342.0,23.8799991607666,,16.0,-0.0138,-0.0321,0.015300000000000001,0.0297,0
2002-07-31,,,,,,,,25.200000762939453,,,,,,,,67.51499938964844,,,,,,51.709999084472656,,,,,,,,8.25,,,,,15.300000190734863,,,48.38999938964844,,,,,,,,,-16.549999237060547,,,,,,,,,,,,,8.279999732971191,,,11.95300006866455,,,,,,,,,,,60.40999984741211,,,,14.0,,,,,28.84500026702881,9.75,,,,,10.619999885559082,,,30.899999618530273,,335.0,20.84000015258789,,14.460000038146973,-0.0818,-0.0526,-0.0387,0.0334,0
2002-09-30,,,,,,,,26.100000381469727,,,,,,,-4.220000267028809,67.54999923706055,,,,,,50.599998474121094,,,,,,,,8.089099884033203,,,,,12.670000076293945,,,49.90999984741211,,,,,,,,,12.399999618530273,,,,,,,,,,,,,7.400000095367432,,,7.300000190734863,,,,,,,,,,,56.29999923706055,,,,13.899999618530273,,,,,23.1850004196167,9.640000343322754,,,,,10.199999809265137,,,28.420000076293945,,325.00201416015625,12.890000343322754,,12.800000190734863,-0.1035,0.024300000000000002,0.0144,0.0909,0
2002-10-31,,,,,,,,24.450000762939453,,,,,,,4.4710001945495605,72.89500045776367,,,,,,52.7599983215332,,,,,,,,8.600000381469727,,,,,13.079999923706055,,,44.56999969482422,,,,,,,,,9.5,,,,,,,,,,,-6.195000171661377,,6.300000190734863,8.329999923706055,,,,,,,,,,,,,68.4800033569336,,,,15.680000305175781,,,,,25.414999961853027,8.380000114440918,,,,,10.5,,,30.700000762939453,,308.0,13.739999771118164,,14.420000076293945,0.0784,-0.0341,-0.0395,-0.053099999999999994,0
2002-12-31,,,,,,,,26.239999771118164,,,,,,,4.349999904632568,66.18000030517578,,,,,,48.400001525878906,,,,,,,,8.239999771118164,,,,,14.600000381469727,,,43.79999923706055,,,,,,,,,8.59000015258789,,,,,,,,,,,6.010000228881836,,6.230000019073486,7.800000190734863,,,,,,,,,,,,,61.25,,,,14.300000190734863,,,,,23.77999973297119,8.0,,,,,9.850000381469727,,,33.81999969482422,,309.0,15.109999656677246,,14.130000114440918,-0.0576,0.0011,0.0213,0.0964,0
2003-01-31,,,,,,,,22.600000381469727,,,,,,,,63.52000045776367,,,,,,47.470001220703125,,,,,,,,7.679999828338623,,,,,16.309999465942383,,,41.25,,,,,,,,,8.75,,,,,,,,,,,7.300000190734863,,6.420000076293945,8.039999961853027,,,,,,,,,,,,,60.20000076293945,,,,14.699999809265137,,,,,0.2849998474121094,8.550000190734863,,,,,-8.545000076293945,,,33.0099983215332,,310.0,15.010000228881836,,14.241000175476074,-0.025699999999999997,0.013000000000000001,-0.0073,0.016,0
2003-02-28,,,,,,,,19.420000076293945,,,,,,,,70.46500015258789,,,,,,46.5,,,,,,,,8.350000381469727,,,,,16.940000534057617,,,39.34000015258789,,,,,,,,,8.75,,,,,,,,,,,7.349999904632568,,7.75,7.389999866485596,,,,,,,,,,,,,48.099998474121094,,,,13.050000190734863,,,,,24.5649995803833,9.59000015258789,,,,,8.0,,,32.54999923706055,,306.5,13.989999771118164,,13.470000267028809,-0.018799999999999997,-0.0046,-0.0138,0.0125,0
2003-03-31,,,,,,,,19.6200008392334,,,,,,,,77.01499938964844,,,,,,46.61000061035156,,,,,,,,7.860000133514404,,,,,15.649999618530273,,,41.119998931884766,,,,,,,,,6.289999961853027,,,,,,,,,,,7.320000171661377,,7.590000152587891,-6.559999942779541,,,,,,,,,,,,,48.5,,,,12.5600004196167,,,,,22.725000381469727,9.760000228881836,,,,,10.140000343322754,,,33.18000030517578,,307.0400085449219,18.3799991607666,,16.579999923706055,0.0109,0.0104,-0.019299999999999998,0.016,0
2003-04-30,,,,,,,,23.049999237060547,,,,,,,,77.19499969482422,,,,,,49.880001068115234,,,,,,,,8.029999732971191,,,,,16.3799991607666,,,44.5099983215332,,,,,,,,,-4.899999618530273,,,,,,,,,,,7.510000228881836,,9.789999961853027,7.010000228881836,3.5999999046325684,,,,,,,,,,,,53.529998779296875,,,,12.979999542236328,,,,,-0.007500648498535156,,,,,,9.960000038146973,,,38.75,,325.25,17.25,,17.010000228881836,0.08220000000000001,0.0067,0.011699999999999999,-0.0949,0
2003-06-30,,,,,,,,22.690000534057617,,,,,,,,79.56000137329102,,,,,,51.04999923706055,,,,,,,,7.699999809265137,,,,,16.09000015258789,,,43.7599983215332,,,,,,,,,-4.934999942779541,,,,,,,,,,,6.960000038146973,,12.779999732971191,-8.735000610351562,4.119999885559082,,,,,,,,,,,,48.97999954223633,,,,14.399999618530273,,,,,31.425000190734863,,,,,,-10.135000228881836,,,44.25,,339.2900085449219,19.0,,17.469999313354492,0.014199999999999999,0.0174,0.0019,-0.0109,0
