,gvkey,iid,datadate,tic,trt1m,naics,sic,monthly_decimal_returns
211513,2030,01,2013-06-30 00:00:00,VMPT,-60.0,312120.0,2082.0,-0.6
211516,2030,01,2013-09-30 00:00:00,VMPT,-75.0,312120.0,2082.0,-0.75
276981,2332,01,1999-12-31 00:00:00,3BOBR,-80.0,312120.0,2082.0,-0.8
276990,2332,01,2000-09-30 00:00:00,3BOBR,-60.0,312120.0,2082.0,-0.6
276993,2332,01,2000-12-31 00:00:00,3BOBR,-66.6667,312120.0,2082.0,-0.666667
276998,2332,01,2001-05-31 00:00:00,3BOBR,-60.0,312120.0,2082.0,-0.6
277000,2332,01,2001-07-31 00:00:00,3BOBR,-78.5714,312120.0,2082.0,-0.785714
482874,3311,01,1984-01-31 00:00:00,PURW,-51.1111,311942.0,2080.0,-0.511111
482919,3311,01,1987-10-31 00:00:00,PURW,-52.1,311942.0,2080.0,-0.521
483108,3311,01,2003-07-31 00:00:00,PURW,-53.0303,311942.0,2080.0,-0.530303
682387,4297,01,1987-01-31 00:00:00,KGLJ,-57.9125,713290.0,7990.0,-0.579125
682498,4297,01,2000-04-30 00:00:00,KGLJ,-60.0,713290.0,7990.0,-0.6
682516,4297,01,2001-10-31 00:00:00,KGLJ,-80.0,713290.0,7990.0,-0.8
682532,4297,01,2003-02-28 00:00:00,KGLJ,-80.0,713290.0,7990.0,-0.8
682537,4297,01,2003-07-31 00:00:00,KGLJ,-90.0,713290.0,7990.0,-0.9
682553,4297,01,2004-11-30 00:00:00,KGLJ,-90.0,713290.0,7990.0,-0.9
682560,4297,01,2005-06-30 00:00:00,KGLJ,-90.0,713290.0,7990.0,-0.9
682562,4297,01,2005-08-31 00:00:00,KGLJ,-90.0,713290.0,7990.0,-0.9
682564,4297,01,2005-10-31 00:00:00,KGLJ,-90.0,713290.0,7990.0,-0.9
682567,4297,01,2006-01-31 00:00:00,KGLJ,-90.0,713290.0,7990.0,-0.9
682569,4297,01,2006-03-31 00:00:00,KGLJ,-90.0,713290.0,7990.0,-0.9
682571,4297,01,2006-05-31 00:00:00,KGLJ,-95.0,713290.0,7990.0,-0.95
682577,4297,01,2006-11-30 00:00:00,KGLJ,-77.3333,713290.0,7990.0,-0.7733329999999999
682592,4297,01,2008-02-29 00:00:00,KGLJ,-96.2821,713290.0,7990.0,-0.962821
682594,4297,01,2008-04-30 00:00:00,KGLJ,-60.0,713290.0,7990.0,-0.6
682596,4297,01,2008-06-30 00:00:00,KGLJ,-86.6667,713290.0,7990.0,-0.8666670000000001
682598,4297,01,2008-08-31 00:00:00,KGLJ,-80.0,713290.0,7990.0,-0.8
682599,4297,01,2008-09-30 00:00:00,KGLJ,-90.0,713290.0,7990.0,-0.9
685023,4313,02,1996-07-31 00:00:00,ELSO,-88.0,721120.0,7990.0,-0.88
685034,4313,02,1997-06-30 00:00:00,ELSO,-82.6087,721120.0,7990.0,-0.826087
685042,4313,02,1998-02-28 00:00:00,ELSO,-60.7238,721120.0,7990.0,-0.6072379999999999
685052,4313,02,1998-12-31 00:00:00,ELSO,-59.157,721120.0,7990.0,-0.5915699999999999
685060,4313,02,1999-08-31 00:00:00,ELSO,-58.2667,721120.0,7990.0,-0.582667
685067,4313,02,2000-03-31 00:00:00,ELSO,-72.9167,721120.0,7990.0,-0.729167
685069,4313,02,2000-05-31 00:00:00,ELSO,-58.1473,721120.0,7990.0,-0.581473
685091,4313,02,2002-03-31 00:00:00,ELSO,-85.7143,721120.0,7990.0,-0.857143
685101,4313,02,2003-01-31 00:00:00,ELSO,-57.1429,721120.0,7990.0,-0.571429
685105,4313,02,2003-05-31 00:00:00,ELSO,-64.2857,721120.0,7990.0,-0.642857
685117,4313,02,2004-05-31 00:00:00,ELSO,-73.3333,721120.0,7990.0,-0.7333329999999999
685184,4313,02,2009-12-31 00:00:00,ELSO,-80.0,721120.0,7990.0,-0.8
685189,4313,02,2010-05-31 00:00:00,ELSO,-70.0,721120.0,7990.0,-0.7
685206,4313,02,2011-10-31 00:00:00,ELSO,-97.5,721120.0,7990.0,-0.975
821774,4984,01,1981-09-30 00:00:00,GATI.,-53.6,713290.0,7990.0,-0.536
1056078,6124,01,2005-04-30 00:00:00,ITGB,-51.6,713210.0,7990.0,-0.516
1056096,6124,01,2006-10-31 00:00:00,ITGB,-58.8235,713210.0,7990.0,-0.5882350000000001
1056106,6124,01,2007-08-31 00:00:00,ITGB,-70.0,713210.0,7990.0,-0.7
1056120,6124,01,2008-10-31 00:00:00,ITGB,-52.0,713210.0,7990.0,-0.52
1056122,6124,01,2008-12-31 00:00:00,ITGB,-85.7143,713210.0,7990.0,-0.857143
1056127,6124,01,2009-05-31 00:00:00,ITGB,-79.1667,713210.0,7990.0,-0.791667
1056130,6124,01,2009-08-31 00:00:00,ITGB,-65.0,713210.0,7990.0,-0.65
1056132,6124,01,2009-10-31 00:00:00,ITGB,-61.1111,713210.0,7990.0,-0.611111
1056143,6124,01,2010-09-30 00:00:00,ITGB,-78.7879,713210.0,7990.0,-0.7878789999999999
1487611,8130,01,1977-03-31 00:00:00,OLYB,-56.8182,,2082.0,-0.568182
1715039,9213,90,1987-10-31 00:00:00,SRTKY,-51.8519,713290.0,7990.0,-0.518519
1715056,9213,90,1989-03-31 00:00:00,SRTKY,-52.192,713290.0,7990.0,-0.52192
2290098,12116,02,1986-07-31 00:00:00,GEMX,-66.8449,713210.0,7990.0,-0.668449
2396885,12763,01,1990-11-30 00:00:00,STJC,-69.541,3121.0,2080.0,-0.69541
2396910,12763,01,2009-05-31 00:00:00,STJC,-66.6667,3121.0,2080.0,-0.666667
2396920,12763,01,2010-03-31 00:00:00,STJC,-66.6667,3121.0,2080.0,-0.666667
2396928,12763,01,2010-11-30 00:00:00,STJC,-84.2857,3121.0,2080.0,-0.8428570000000001
2396929,12763,01,2010-12-31 00:00:00,STJC,-54.5455,3121.0,2080.0,-0.545455
2396935,12763,01,2011-06-30 00:00:00,STJC,-77.2727,3121.0,2080.0,-0.772727
2396943,12763,01,2012-02-29 00:00:00,STJC,-99.2105,3121.0,2080.0,-0.992105
2497034,13433,01,1987-11-30 00:00:00,ACHLF,-55.516,3121.0,2080.0,-0.55516
2506358,13486,01,1987-10-31 00:00:00,PLAY.,-52.6316,713210.0,7990.0,-0.526316
2659218,14418,01,2009-02-28 00:00:00,MGM,-56.25,721120.0,7990.0,-0.5625
2659351,14418,01,2020-03-31 00:00:00,MGM,-51.3436,721120.0,7990.0,-0.513436
2791472,15131,01,1997-02-28 00:00:00,3BRAUE,-58.4,312120.0,2082.0,-0.584
2791475,15131,01,1997-05-31 00:00:00,3BRAUE,-55.516,312120.0,2082.0,-0.55516
2791478,15131,01,1997-08-31 00:00:00,3BRAUE,-87.6,312120.0,2082.0,-0.8759999999999999
2791483,15131,01,1998-05-31 00:00:00,3BRAUE,-79.8722,312120.0,2082.0,-0.798722
2791487,15131,01,1998-09-30 00:00:00,3BRAUE,-80.1282,312120.0,2082.0,-0.801282
2791488,15131,01,1998-10-31 00:00:00,3BRAUE,-67.7419,312120.0,2082.0,-0.677419
2800531,15191,01,1989-10-31 00:00:00,MRSIE,-62.4,713210.0,7990.0,-0.624
2877274,15800,01,1990-11-30 00:00:00,DHCC,-53.9409,721120.0,7990.0,-0.539409
2877413,15800,01,2002-06-30 00:00:00,DHCC,-54.4554,721120.0,7990.0,-0.544554
2877602,15800,01,2019-03-31 00:00:00,DHCC,-66.6667,721120.0,7990.0,-0.666667
3039614,17501,01,2015-09-30 00:00:00,THST,-50.2565,312130.0,2084.0,-0.502565
3102288,18398,01,2014-05-31 00:00:00,EAST,-65.0,312140.0,2085.0,-0.65
3102311,18398,01,2016-04-30 00:00:00,EAST,-66.6667,312140.0,2085.0,-0.666667
3102358,18398,01,2020-03-31 00:00:00,EAST,-61.204,312140.0,2085.0,-0.61204
3130552,18766,90,1999-05-31 00:00:00,LADB10,-54.5935,7132.0,7990.0,-0.545935
3133529,18807,01,1994-06-30 00:00:00,IGMM,-51.4824,713290.0,7990.0,-0.514824
3133530,18807,01,1994-07-31 00:00:00,IGMM,-69.6896,713290.0,7990.0,-0.696896
3133537,18807,01,1999-12-31 00:00:00,IGMM,-90.0,713290.0,7990.0,-0.9
3133554,18807,01,2001-05-31 00:00:00,IGMM,-66.6667,713290.0,7990.0,-0.666667
3133577,18807,01,2003-04-30 00:00:00,IGMM,-60.0,713290.0,7990.0,-0.6
3133580,18807,01,2003-07-31 00:00:00,IGMM,-95.0,713290.0,7990.0,-0.95
3133599,18807,01,2005-03-31 00:00:00,IGMM,-90.0,713290.0,7990.0,-0.9
3213091,19840,01,1995-12-31 00:00:00,BLEG,-74.6032,3121.0,2080.0,-0.746032
3213113,19840,01,1997-10-31 00:00:00,BLEG,-65.1515,3121.0,2080.0,-0.651515
3213129,19840,01,1999-02-28 00:00:00,BLEG,-51.1111,3121.0,2080.0,-0.511111
3213135,19840,01,1999-08-31 00:00:00,BLEG,-58.0,3121.0,2080.0,-0.58
3213155,19840,01,2001-04-30 00:00:00,BLEG,-63.6364,3121.0,2080.0,-0.636364
3213175,19840,01,2002-12-31 00:00:00,BLEG,-80.0,3121.0,2080.0,-0.8
3213255,19840,01,2009-08-31 00:00:00,BLEG,-80.0,3121.0,2080.0,-0.8
3213261,19840,01,2010-02-28 00:00:00,BLEG,-60.0,3121.0,2080.0,-0.6
3213280,19840,01,2011-09-30 00:00:00,BLEG,-64.2857,3121.0,2080.0,-0.642857
3213301,19840,01,2013-06-30 00:00:00,BLEG,-65.3846,3121.0,2080.0,-0.653846
3213322,19840,01,2015-03-31 00:00:00,BLEG,-76.0,3121.0,2080.0,-0.76
3213330,19840,01,2015-11-30 00:00:00,BLEG,-87.4975,3121.0,2080.0,-0.8749750000000001
3213339,19840,01,2016-08-31 00:00:00,BLEG,-59.1837,3121.0,2080.0,-0.5918370000000001
3213347,19840,01,2017-04-30 00:00:00,BLEG,-55.5,3121.0,2080.0,-0.555
3213356,19840,01,2018-01-31 00:00:00,BLEG,-53.1305,3121.0,2080.0,-0.531305
3213357,19840,01,2018-02-28 00:00:00,BLEG,-58.9552,3121.0,2080.0,-0.589552
3213384,19840,01,2020-05-31 00:00:00,BLEG,-77.193,3121.0,2080.0,-0.77193
3234868,20054,01,1993-04-30 00:00:00,CHCX,-50.1333,312120.0,2082.0,-0.501333
3234884,20054,01,1995-08-31 00:00:00,CHCX,-55.516,312120.0,2082.0,-0.55516
3234888,20054,01,1995-12-31 00:00:00,CHCX,-50.1333,312120.0,2082.0,-0.501333
3234890,20054,01,1996-02-29 00:00:00,CHCX,-66.8449,312120.0,2082.0,-0.668449
3234897,20054,01,1996-09-30 00:00:00,CHCX,-50.1333,312120.0,2082.0,-0.501333
3234905,20054,01,1997-05-31 00:00:00,CHCX,-66.6667,312120.0,2082.0,-0.666667
3234909,20054,01,1997-09-30 00:00:00,CHCX,-69.2118,312120.0,2082.0,-0.692118
3234912,20054,01,1997-12-31 00:00:00,CHCX,-90.0641,312120.0,2082.0,-0.9006409999999999
3234957,20054,01,2001-09-30 00:00:00,CHCX,-85.0,312120.0,2082.0,-0.85
3234958,20054,01,2001-10-31 00:00:00,CHCX,-66.6667,312120.0,2082.0,-0.666667
3234968,20054,01,2002-08-31 00:00:00,CHCX,-60.0,312120.0,2082.0,-0.6
3234978,20054,01,2003-06-30 00:00:00,CHCX,-75.0,312120.0,2082.0,-0.75
3234982,20054,01,2003-10-31 00:00:00,CHCX,-80.0,312120.0,2082.0,-0.8
3234991,20054,01,2004-07-31 00:00:00,CHCX,-73.2143,312120.0,2082.0,-0.732143
3234994,20054,01,2004-10-31 00:00:00,CHCX,-55.3846,312120.0,2082.0,-0.553846
3235005,20054,01,2005-09-30 00:00:00,CHCX,-60.0,312120.0,2082.0,-0.6
3235008,20054,01,2005-12-31 00:00:00,CHCX,-71.8182,312120.0,2082.0,-0.7181820000000001
3235015,20054,01,2006-07-31 00:00:00,CHCX,-56.0,312120.0,2082.0,-0.56
3235023,20054,01,2007-03-31 00:00:00,CHCX,-50.495,312120.0,2082.0,-0.50495
3235027,20054,01,2007-07-31 00:00:00,CHCX,-74.2857,312120.0,2082.0,-0.7428570000000001
3235028,20054,01,2007-08-31 00:00:00,CHCX,-88.8889,312120.0,2082.0,-0.888889
3235030,20054,01,2007-10-31 00:00:00,CHCX,-78.8235,312120.0,2082.0,-0.7882349999999999
3235032,20054,01,2007-12-31 00:00:00,CHCX,-78.6667,312120.0,2082.0,-0.786667
3235033,20054,01,2008-01-31 00:00:00,CHCX,-53.125,312120.0,2082.0,-0.53125
3235037,20054,01,2008-05-31 00:00:00,CHCX,-58.3333,312120.0,2082.0,-0.583333
3235038,20054,01,2008-06-30 00:00:00,CHCX,-60.0,312120.0,2082.0,-0.6
3235039,20054,01,2008-07-31 00:00:00,CHCX,-70.0,312120.0,2082.0,-0.7
3235043,20054,01,2008-11-30 00:00:00,CHCX,-60.0,312120.0,2082.0,-0.6
3235044,20054,01,2008-12-31 00:00:00,CHCX,-88.3333,312120.0,2082.0,-0.8833329999999999
3235045,20054,01,2009-01-31 00:00:00,CHCX,-71.4286,312120.0,2082.0,-0.714286
3235054,20054,01,2009-10-31 00:00:00,CHCX,-67.0,312120.0,2082.0,-0.67
3235059,20054,01,2010-03-31 00:00:00,CHCX,-77.5,312120.0,2082.0,-0.775
3235068,20054,01,2010-12-31 00:00:00,CHCX,-61.6071,312120.0,2082.0,-0.616071
3235069,20054,01,2011-01-31 00:00:00,CHCX,-53.4884,312120.0,2082.0,-0.534884
3235071,20054,01,2011-03-31 00:00:00,CHCX,-60.0,312120.0,2082.0,-0.6
3235076,20054,01,2011-08-31 00:00:00,CHCX,-99.0,312120.0,2082.0,-0.99
3235078,20054,01,2011-10-31 00:00:00,CHCX,-69.3333,312120.0,2082.0,-0.693333
3235080,20054,01,2011-12-31 00:00:00,CHCX,-60.0,312120.0,2082.0,-0.6
3235083,20054,01,2012-03-31 00:00:00,CHCX,-86.6667,312120.0,2082.0,-0.8666670000000001
3235097,20054,01,2014-09-30 00:00:00,CHCX,-56.5217,312120.0,2082.0,-0.5652170000000001
3235100,20054,01,2014-12-31 00:00:00,CHCX,-97.9,312120.0,2082.0,-0.9790000000000001
3235105,20054,01,2015-05-31 00:00:00,CHCX,-86.7895,312120.0,2082.0,-0.8678950000000001
3235114,20054,01,2016-02-29 00:00:00,CHCX,-91.6667,312120.0,2082.0,-0.916667
3235148,20054,01,2018-12-31 00:00:00,CHCX,-60.0,312120.0,2082.0,-0.6
3235158,20054,01,2019-10-31 00:00:00,CHCX,-54.5455,312120.0,2082.0,-0.545455
3235160,20054,01,2019-12-31 00:00:00,CHCX,-99.4,312120.0,2082.0,-0.9940000000000001
3235173,20054,01,2021-01-31 00:00:00,CHCX,-94.5,312120.0,2082.0,-0.945
3235180,20054,01,2021-08-31 00:00:00,CHCX,-90.0,312120.0,2082.0,-0.9
3235182,20054,01,2021-11-30 00:00:00,CHCX,-98.6667,312120.0,2082.0,-0.9866670000000001
3308949,20656,01C,2001-08-31 00:00:00,NMO.,-67.3913,312120.0,2082.0,-0.673913
3308959,20656,01C,2002-06-30 00:00:00,NMO.,-70.8333,312120.0,2082.0,-0.708333
3406123,21788,01,2015-06-30 00:00:00,ICNB,-60.5263,3121.0,2080.0,-0.605263
3406124,21788,01,2015-07-31 00:00:00,ICNB,-80.0,3121.0,2080.0,-0.8
3406130,21788,01,2016-01-31 00:00:00,ICNB,-52.0,3121.0,2080.0,-0.52
3406134,21788,01,2016-05-31 00:00:00,ICNB,-75.0,3121.0,2080.0,-0.75
3406149,21788,01,2017-08-31 00:00:00,ICNB,-60.0,3121.0,2080.0,-0.6
3407342,21808,01,2020-03-31 00:00:00,CZR,-71.3033,713210.0,7990.0,-0.7130329999999999
3459040,22529,01,1991-01-31 00:00:00,VODK,-75.0,312140.0,2080.0,-0.75
3459056,22529,01,1992-05-31 00:00:00,VODK,-68.8,312140.0,2080.0,-0.688
3494165,23019,01,1992-07-31 00:00:00,CGAM,-65.9574,713210.0,7990.0,-0.6595740000000001
3494215,23019,01,1996-09-30 00:00:00,CGAM,-79.8722,713210.0,7990.0,-0.798722
3494217,23019,01,1996-11-30 00:00:00,CGAM,-60.0,713210.0,7990.0,-0.6
3494218,23019,01,1996-12-31 00:00:00,CGAM,-74.8,713210.0,7990.0,-0.748
3494233,23019,01,1998-03-31 00:00:00,CGAM,-72.973,713210.0,7990.0,-0.72973
3494244,23019,01,1999-02-28 00:00:00,CGAM,-68.0,713210.0,7990.0,-0.68
3494247,23019,01,1999-05-31 00:00:00,CGAM,-51.0638,713210.0,7990.0,-0.510638
3494248,23019,01,1999-06-30 00:00:00,CGAM,-56.5217,713210.0,7990.0,-0.5652170000000001
3494259,23019,01,2000-05-31 00:00:00,CGAM,-62.6667,713210.0,7990.0,-0.626667
3494268,23019,01,2001-02-28 00:00:00,CGAM,-80.0,713210.0,7990.0,-0.8
3494271,23019,01,2001-05-31 00:00:00,CGAM,-96.0,713210.0,7990.0,-0.96
3494279,23019,01,2002-01-31 00:00:00,CGAM,-80.0,713210.0,7990.0,-0.8
3494288,23019,01,2002-10-31 00:00:00,CGAM,-66.6667,713210.0,7990.0,-0.666667
3494298,23019,01,2003-08-31 00:00:00,CGAM,-60.0,713210.0,7990.0,-0.6
3494312,23019,01,2004-10-31 00:00:00,CGAM,-58.3333,713210.0,7990.0,-0.583333
3494314,23019,01,2004-12-31 00:00:00,CGAM,-66.6667,713210.0,7990.0,-0.666667
3494320,23019,01,2005-06-30 00:00:00,CGAM,-75.0,713210.0,7990.0,-0.75
3494331,23019,01,2006-05-31 00:00:00,CGAM,-60.0,713210.0,7990.0,-0.6
3494335,23019,01,2006-09-30 00:00:00,CGAM,-96.6667,713210.0,7990.0,-0.966667
3494350,23019,01,2008-06-30 00:00:00,CGAM,-80.0,713210.0,7990.0,-0.8
3494372,23019,01,2013-03-31 00:00:00,CGAM,-66.6667,713210.0,7990.0,-0.666667
3494373,23019,01,2013-04-30 00:00:00,CGAM,-90.0,713210.0,7990.0,-0.9
3494388,23019,01,2020-10-31 00:00:00,CGAM,-87.8976,713210.0,7990.0,-0.878976
3494390,23019,01,2020-12-31 00:00:00,CGAM,-69.8529,713210.0,7990.0,-0.6985290000000001
3494397,23019,01,2021-07-31 00:00:00,CGAM,-90.8889,713210.0,7990.0,-0.9088890000000001
3494399,23019,01,2021-09-30 00:00:00,CGAM,-93.8889,713210.0,7990.0,-0.9388890000000001
3527295,23469,01,1995-05-31 00:00:00,3CGMI.,-65.4353,713210.0,7990.0,-0.654353
3527296,23469,01,1995-06-30 00:00:00,3CGMI.,-53.2335,713210.0,7990.0,-0.532335
3527301,23469,01,1995-11-30 00:00:00,3CGMI.,-70.8333,713210.0,7990.0,-0.708333
3527312,23469,01,1996-10-31 00:00:00,3CGMI.,-54.1666,713210.0,7990.0,-0.541666
3527324,23469,01,1997-12-31 00:00:00,3CGMI.,-66.6667,713210.0,7990.0,-0.666667
3541346,23624,01C,1998-08-31 00:00:00,DIO.1,-51.7241,713290.0,7990.0,-0.517241
3602086,24345,01,1992-09-30 00:00:00,PWRH,-58.1395,713290.0,7990.0,-0.581395
3728982,25314,01,1994-06-30 00:00:00,ISLE.1,-50.3268,713210.0,7990.0,-0.5032679999999999
3734113,25347,01,1994-06-30 00:00:00,3BBTCE,-57.7778,713210.0,7990.0,-0.577778
3734174,25347,01,1999-07-31 00:00:00,3BBTCE,-50.5929,713210.0,7990.0,-0.505929
3734184,25347,01,2000-05-31 00:00:00,3BBTCE,-62.2857,713210.0,7990.0,-0.622857
3734229,25347,01,2004-05-31 00:00:00,3BBTCE,-60.0,713210.0,7990.0,-0.6
3734231,25347,01,2004-07-31 00:00:00,3BBTCE,-80.0,713210.0,7990.0,-0.8
3734235,25347,01,2004-11-30 00:00:00,3BBTCE,-72.7273,713210.0,7990.0,-0.727273
3734236,25347,01,2004-12-31 00:00:00,3BBTCE,-66.6667,713210.0,7990.0,-0.666667
3734241,25347,01,2005-05-31 00:00:00,3BBTCE,-90.0,713210.0,7990.0,-0.9
3734253,25347,01,2006-05-31 00:00:00,3BBTCE,-57.8947,713210.0,7990.0,-0.578947
3734262,25347,01,2007-02-28 00:00:00,3BBTCE,-90.0,713210.0,7990.0,-0.9
3734264,25347,01,2007-04-30 00:00:00,3BBTCE,-88.8889,713210.0,7990.0,-0.888889
3734304,25347,01,2010-08-31 00:00:00,3BBTCE,-57.1429,713210.0,7990.0,-0.571429
3852333,26361,01,2020-03-31 00:00:00,RRR,-58.0301,721120.0,7011.0,-0.580301
3953681,27975,01,1996-02-29 00:00:00,WNWN,-64.7059,713290.0,7990.0,-0.647059
3953685,27975,01,1996-06-30 00:00:00,WNWN,-65.5556,713290.0,7990.0,-0.655556
3953688,27975,01,1996-09-30 00:00:00,WNWN,-73.3475,713290.0,7990.0,-0.733475
3953732,27975,01,2000-05-31 00:00:00,WNWN,-53.3333,713290.0,7990.0,-0.5333330000000001
3953743,27975,01,2001-04-30 00:00:00,WNWN,-61.7978,713290.0,7990.0,-0.617978
3953748,27975,01,2001-09-30 00:00:00,WNWN,-50.5714,713290.0,7990.0,-0.505714
3953749,27975,01,2001-10-31 00:00:00,WNWN,-64.7399,713290.0,7990.0,-0.6473990000000001
3953753,27975,01,2002-02-28 00:00:00,WNWN,-55.2632,713290.0,7990.0,-0.552632
3953755,27975,01,2002-04-30 00:00:00,WNWN,-69.6078,713290.0,7990.0,-0.696078
3953760,27975,01,2002-09-30 00:00:00,WNWN,-72.0,713290.0,7990.0,-0.72
3953761,27975,01,2002-10-31 00:00:00,WNWN,-85.7143,713290.0,7990.0,-0.857143
3953806,27975,01,2006-08-31 00:00:00,WNWN,-67.5,713290.0,7990.0,-0.675
3953808,27975,01,2006-10-31 00:00:00,WNWN,-64.2857,713290.0,7990.0,-0.642857
3953810,27975,01,2006-12-31 00:00:00,WNWN,-55.7522,713290.0,7990.0,-0.5575220000000001
3953812,27975,01,2007-02-28 00:00:00,WNWN,-55.0,713290.0,7990.0,-0.55
3953822,27975,01,2007-12-31 00:00:00,WNWN,-89.0909,713290.0,7990.0,-0.8909090000000001
3953828,27975,01,2008-06-30 00:00:00,WNWN,-75.5556,713290.0,7990.0,-0.755556
3953830,27975,01,2008-08-31 00:00:00,WNWN,-60.0,713290.0,7990.0,-0.6
4049234,28749,01,2000-12-31 00:00:00,FLL,-62.5,713210.0,7990.0,-0.625
4049268,28749,01,2003-10-31 00:00:00,FLL,-56.0,713210.0,7990.0,-0.56
4049465,28749,01,2020-03-31 00:00:00,FLL,-56.5972,713210.0,7990.0,-0.565972
4055424,28796,01,2009-06-30 00:00:00,THRSF,-57.1429,721120.0,7990.0,-0.571429
4055553,28796,01,2020-10-31 00:00:00,THRSF,-75.0,721120.0,7990.0,-0.75
4055560,28796,01,2021-06-30 00:00:00,THRSF,-76.1905,721120.0,7990.0,-0.761905
4055562,28796,01,2021-08-31 00:00:00,THRSF,-60.2632,721120.0,7990.0,-0.602632
4055672,28796,01C,2002-04-30 00:00:00,BIR.U,-52.2222,721120.0,7990.0,-0.522222
4088315,29068,01,2002-02-28 00:00:00,3MBRWQ,-66.6667,312120.0,2082.0,-0.666667
4088316,29068,01,2002-03-31 00:00:00,3MBRWQ,-82.5,312120.0,2082.0,-0.825
4088325,29068,01,2004-02-29 00:00:00,3MBRWQ,-90.0,312120.0,2082.0,-0.9
4088326,29068,01,2004-03-31 00:00:00,3MBRWQ,-90.0,312120.0,2082.0,-0.9
4088333,29068,01,2004-11-30 00:00:00,3MBRWQ,-97.5,312120.0,2082.0,-0.975
4088334,29068,01,2004-12-31 00:00:00,3MBRWQ,-90.0,312120.0,2082.0,-0.9
4095862,29129,01,2000-04-30 00:00:00,NYNY,-57.9545,713210.0,7990.0,-0.579545
4095890,29129,01,2002-08-31 00:00:00,NYNY,-62.3288,713210.0,7990.0,-0.6232880000000001
4095955,29129,01,2008-01-31 00:00:00,NYNY,-61.8768,713210.0,7990.0,-0.618768
4099637,29151,01,2020-03-31 00:00:00,CNTY,-65.4728,721120.0,7990.0,-0.6547280000000001
4134730,29458,01,1996-01-31 00:00:00,HOPR,-51.21,713210.0,7990.0,-0.5121
4134741,29458,01,1996-12-31 00:00:00,HOPR,-71.5271,713210.0,7990.0,-0.715271
4134746,29458,01,1997-05-31 00:00:00,HOPR,-69.2308,713210.0,7990.0,-0.692308
4134747,29458,01,1997-06-30 00:00:00,HOPR,-56.2,713210.0,7990.0,-0.562
4134749,29458,01,1997-08-31 00:00:00,HOPR,-59.3023,713210.0,7990.0,-0.5930230000000001
4134751,29458,01,1997-10-31 00:00:00,HOPR,-80.8333,713210.0,7990.0,-0.808333
4134753,29458,01,1997-12-31 00:00:00,HOPR,-63.4921,713210.0,7990.0,-0.634921
4134754,29458,01,1998-01-31 00:00:00,HOPR,-56.5217,713210.0,7990.0,-0.5652170000000001
4134757,29458,01,1998-04-30 00:00:00,HOPR,-52.9412,713210.0,7990.0,-0.529412
4134812,29458,01,2002-11-30 00:00:00,HOPR,-80.0,713210.0,7990.0,-0.8
4134821,29458,01,2003-08-31 00:00:00,HOPR,-66.6667,713210.0,7990.0,-0.666667
4134831,29458,01,2004-06-30 00:00:00,HOPR,-83.3333,713210.0,7990.0,-0.833333
4162280,29725,01,2018-12-31 00:00:00,GGGRF,-79.0,3121.0,2080.0,-0.79
4162304,29725,01,2020-12-31 00:00:00,GGGRF,-87.1345,3121.0,2080.0,-0.871345
4162312,29725,01,2021-08-31 00:00:00,GGGRF,-80.0,3121.0,2080.0,-0.8
4162314,29725,01,2021-10-31 00:00:00,GGGRF,-96.4286,3121.0,2080.0,-0.964286
4168747,29768,01,1997-04-30 00:00:00,3STTCE,-52.862,721120.0,7990.0,-0.52862
4168749,29768,01,1997-06-30 00:00:00,3STTCE,-50.0888,721120.0,7990.0,-0.500888
4168754,29768,01,1997-11-30 00:00:00,3STTCE,-55.1724,721120.0,7990.0,-0.551724
4168755,29768,01,1997-12-31 00:00:00,3STTCE,-51.5385,721120.0,7990.0,-0.515385
4177800,29867,01,1999-04-30 00:00:00,CCRIQ,-66.6667,721120.0,7990.0,-0.666667
4177803,29867,01,1999-07-31 00:00:00,CCRIQ,-59.6154,721120.0,7990.0,-0.596154
4177806,29867,01,1999-10-31 00:00:00,CCRIQ,-75.0,721120.0,7990.0,-0.75
4177807,29867,01,1999-11-30 00:00:00,CCRIQ,-75.0,721120.0,7990.0,-0.75
4177812,29867,01,2000-04-30 00:00:00,CCRIQ,-91.875,721120.0,7990.0,-0.91875
4177819,29867,01,2000-11-30 00:00:00,CCRIQ,-71.4286,721120.0,7990.0,-0.714286
4177824,29867,01,2001-04-30 00:00:00,CCRIQ,-66.6667,721120.0,7990.0,-0.666667
4177846,29867,01,2003-02-28 00:00:00,CCRIQ,-80.0,721120.0,7990.0,-0.8
4177858,29867,01,2004-02-29 00:00:00,CCRIQ,-75.0,721120.0,7990.0,-0.75
4177859,29867,01,2004-03-31 00:00:00,CCRIQ,-80.0,721120.0,7990.0,-0.8
4177872,29867,01,2005-04-30 00:00:00,CCRIQ,-90.0,721120.0,7990.0,-0.9
4177879,29867,01,2005-11-30 00:00:00,CCRIQ,-77.7778,721120.0,7990.0,-0.777778
4177899,29867,01,2007-07-31 00:00:00,CCRIQ,-60.0,721120.0,7990.0,-0.6
4177919,29867,01,2009-03-31 00:00:00,CCRIQ,-90.0,721120.0,7990.0,-0.9
4177925,29867,01,2009-09-30 00:00:00,CCRIQ,-80.0,721120.0,7990.0,-0.8
4177932,29867,01,2010-04-30 00:00:00,CCRIQ,-75.0,721120.0,7990.0,-0.75
4177935,29867,01,2010-07-31 00:00:00,CCRIQ,-72.0,721120.0,7990.0,-0.72
