datadate,2788A,3157B,3ALES.,3BACDA,3BBTCE,3BETM,3BOBR,3BRAUE,3CGMI,3CGMI.,3FBRWY,3JCCHA,3JCHC,3JNBU,3LUNG,3MBRWQ,3NHEI,3STTCE,7261B,9138B,ABEV,ABV,ACES.,ACEXF,ACHLF,ADW.A,ADW.B,ADWPF,AED.1,AED.4,AGY,ALE.1,ALV.3,ARHN,ASBRY,ASCA.1,ASCD,AURI,AZR.1,BALY,BBDA,BBRLZ,BEAM.2,BEER.1,BERW,BF.A,BF.B,BGLV,BHWK,BIBLF,BIR.U,BLEG,BLY4,BMTN,BORNY,BQ.1,BR.,BRBMF,BREW,BTI,BUD,BUD.2,BVYH,BWLK,BYD,BYK.,CABGY,CAW.2,CBO.2,CBRAF,CBYDF,CCGGY,CCRIQ,CCU,CDR.1,CDRO,CGAM,CHCX,CHDN,CHLN.1,CHUC,CIG.2,CIGR,CJN,CKB.2,CMAG,CMG.2,CNTY,CPHC,CRBBF,CRLL.,CSW.A,CSW.B,CWD.1,CWGL,CZR,CZR.2,CZR.3,DBW,DDE,DDMXU,DEO,DEQ.,DEQSF,DHCC,DIO.1,DJTC,DKNG,DKTS,DNBD,DPS.1,DRE.,DWS.,DWWEF,EAST,EBET,ECGR,ELRA,ELSO,EPIE,EVGEF,EVVTY,FALB.1,FBRWY,FCNE,FGA.Z,FLL,FMBV,FOS.1,FRBW,GATI.,GAZU,GBBB.1,GBHDQ,GC.,GCAM,GCGMF,GCI.Z,GDEN,GDS.B,GEMX,GGCC,GGE.1,GGGRF,GHB,GLH,GMALY,GMBL,GMVHY,GND,GNOG,GPLA.1,GPMCY,GPRM,GTKYY,GVDBF,GVDNY,GWIN,GXYEY,HBIS,HBL,HEINY,HET.,HKBV,HKHHY,HOPR,HVY,HWD.1,HWR.,IBCO,ICNB,ICNB.1,ICY.1,IGMM,IGT,IGT.1,IMBBY,IMT.3,INGGF,INQB,IONKF,ISLE.1,ITGB,ITOO,ITX.,JACQ.1,JAPAY,KGLJ,KNBA,KNBWY,KTCIY,KZL,LADB10,LINUF,LL.1,LO,LONE..,LUCK,LUCK..,LUK.,LVS,LWSL,MALT,MBG.2,MCHVY,MCRI,MEIS.1,MENB,MFO.1,MGM,MGN.,MGPI,MIR.1,MLCO,MMNT,MNTG,MO,MOL.A,MOL.B,MOND.,MPP.1,MRSIE,MSC,MXGBF,NAPA,NMO.,NTGL,NWMD,NYNY,OLYB,OSRI,PABT,PCHW,PDYPY,PENN,PEP,PGMC,PLAY.,PM,PMID,PNK,PRMA,PRNDY,PTBC,PURW,PWRH,PYGMF,QULMY,RAI,RAIN.,RANKY,RCMW,REMYY,RG.2,RHC.2,RHPS,ROBK,ROC.Z,ROX,RRR,RSAU,RSI,RUM.3,RVHLQ,RVLCF,RVLY.,RVWD,SABM1,SAH.1,SAM,SBEV,SBMRF.,SBO..,SCHYY,SDSL,SFR.1,SGIH,SH.1,SLHN,SLOT.1,SLZ.,SNDS.1,SNMX,SNWR,SODA.1,SRTKY,STBFY,STJC,STN.1,STZ,STZ.B,SWCC,SWMAY.1,SWR.1,SWTP.1,SYZG,TAP,TAP.A,TAP.Z,TAP.Z.,TBTC,TFF,TFF.,TFR.U,THRSF,THST,TNA.,TPB,TPCA,TPGH,TPGH.U,TPGH.WS,TPX.A,TPX.B,TRKB,TRMPQ,TSG,TSGI.,TSIXQ,TSRYY,TWOC,TYLR,UBE.,UBET,UCB.,UFBV,UST.1,UWN,VAEV.2,VCOYY,VDKA.,VGM.,VINE,VINT,VMPT,VN.,VODK,VWE,WBEV,WBR.,WDKA,WFSN.1,WIKD,WIMHY,WNWN,WVVI,WYNMY,WYNN
2004-06-30,,,,,,,,,,,,,,,,0.0,,,,,0.045134999999999995,0.059103,-0.296296,0.0,,0.004083,0.027233999999999998,,0.04502,,0.057367999999999995,0.084167,,0.071429,,0.02634,,,0.161344,,-0.56,,0.001726,,,0.004005,0.009001,,,,,-0.09090899999999999,,,,,-0.045255000000000004,-0.011004,0.004608,0.061883999999999995,,0.013704000000000001,,,0.142796,,,,,0.0,,,0.0,0.066334,,,-0.09090899999999999,-0.06666699999999999,0.079461,0.06666699999999999,,,0.0,,,,,-0.021543999999999997,0.035821,,,0.027082000000000002,0.0,,,,0.08932499999999999,,,0.04944,,0.01577,-0.064935,,-0.044118000000000004,,0.234694,,,-0.026316000000000003,,,,,,,0.0,,0.0,,,,,0.010449,,0.10526300000000001,0.012987,,,0.0,,,,-0.022727,0.080702,,,0.073589,-0.066182,,,,,,,-0.0084,0.02197,,,,,-0.2,0.009758,,,,,,0.099109,,,-0.001428,0.052529000000000006,,,-0.833333,,,,0.0,,,,0.0,,-0.015267,-0.022292,,,-0.5882350000000001,,-0.10374900000000001,-0.076471,-0.9,,,,0.0,,0.03165,0.017706,0.121698,0.0292,,,0.081974,,,,-0.111111,,-0.345794,,0.251413,,-0.002123,,-0.5882350000000001,,0.056969000000000006,-0.027027000000000002,0.08405699999999999,,,,0.176155,0.057536,0.075638,0.078648,0.058924000000000004,,,,,,,-0.206897,,-0.063333,,0.0,,,,0.10740500000000001,0.013865,-0.333333,,,0.083105,0.10614000000000001,,,,0.036458,,,0.029988,0.219573,,-0.045784000000000005,,,,,,-0.725,0.041041,,,,,0.0,0.008055,,,,0.06747399999999999,,0.054450000000000005,,,,,,,-0.16,,,,,0.20497800000000002,,0.1,,,,,0.047166,0.031389,0.037448,,-0.024144000000000002,,,,0.12242000000000001,,,,-0.2,0.0,,,0.015625,,-0.05,,,,,,,,-0.22,,,,-0.09090899999999999,,-0.15,,0.001912,-0.078125,,,-0.022484,-0.085034,,0.08647500000000001,,,,0.008568,,0.010348999999999999,,,,0.176471,,0.029411999999999997,,,-0.111111,0.029411999999999997,,-0.000776
2004-07-31,,,,,-0.8,-0.266667,,,,,,,,,,0.0,,,,,-0.021981,0.024415,-0.052632000000000005,,,-0.011251,-0.020833,,-0.053906,,-0.132181,0.06994600000000001,,-0.016667,,-0.199524,,,-0.133214,,-0.272727,,-0.043086,,,-0.025598,-0.036462,,,,,-0.1,,,,,0.006154,0.008872999999999999,,-0.028178,,-0.038889,,,-0.010538,,,,,0.0,,,0.0,-0.028531,,,0.2,-0.732143,-0.057716,-0.030331,,,0.0,,,,,-0.00367,0.0,,,0.0077280000000000005,0.007937,,,,-0.018000000000000002,,,-0.129778,,-0.08274,0.041666999999999996,,0.046154,,-0.169421,,,0.027027000000000002,,,,,,,-0.5,,0.0,,,,,-0.013869,,-0.047618999999999995,-0.012821,,,,,,,,0.08116899999999999,,,-0.010627,-0.087295,,,,,,,-0.014669000000000001,0.011209,,,,,0.0,-0.011621,,,,,,-0.051672,,,-0.046345,-0.14066499999999998,,,0.0,,,,,,,,0.0,,-0.16217600000000001,0.011204,,,-0.214286,,-0.073352,-0.044585999999999994,0.0,,,,0.0,,-0.010989,0.039903,-0.013667,-0.052647000000000006,,,-0.032179,,,,-0.0125,,,,-0.012675,,0.143972,,0.0,,-0.059438000000000005,-0.027778,-0.215818,,,,-0.11232900000000001,-0.048951,-0.032078,-0.030882,-0.062939,,,,,,,-0.130435,,-0.283274,,0.0,,0.0,,0.084337,-0.072012,-0.35,,,-0.021702,-0.10467900000000001,,,,-0.025126,,,-0.083051,0.06450700000000001,,-0.014085,,,,,,-0.45454500000000003,0.031651,,,,,-0.039286,0.067352,,,,0.008638,,0.141013,,,,,,,0.071429,,,,,-0.009721,-0.0336,-0.09090899999999999,,,,0.0,-0.107438,0.020198999999999998,0.016043,,-0.04549,,,,-0.049489,,,,0.05,-0.111111,,,-0.030769,,-0.035088,,,,,,,,-0.23076899999999997,,,,0.0,,-0.026471,,0.001908,-0.157385,,-0.444444,0.05416699999999999,-0.089219,,0.002041,,,,0.001214,,0.045774999999999996,,,,0.17857099999999998,,-0.06666699999999999,,,0.05,-0.060816,,-0.073777
2004-08-31,,,0.0,,0.0,0.212121,,,,,,,,-0.388889,,,,,,,0.072184,0.055446999999999996,-0.055556,-0.666667,,-0.021393,0.000426,,-0.012188000000000001,,0.024517,0.042385,,-0.025424000000000002,,0.017671,-0.156627,,0.024310000000000002,,-0.25,,0.018011,,,0.021145,0.021071,,,,,,,,,,0.063846,0.064312,-0.081571,0.011904,,0.022062,,,0.035945,,,,,0.0,,,0.0,0.13625400000000001,,,-0.333333,0.2,-0.08435000000000001,-0.015071000000000001,,,-0.4,,,,,-0.134438,-0.084795,,,0.0,0.031745999999999996,,,,0.04888,,,0.059244000000000005,,-0.005376,0.0,,0.0,,-0.890547,,,-0.21052600000000002,,,,,,,0.0,,0.0,,,,,0.017055,,-0.2375,-0.09090899999999999,,,-0.333333,,,,-0.24590199999999998,-0.093694,,,-0.035734,-0.09469699999999999,,,,,,,-0.004613,-0.022086,,,,,0.0,-0.034747,,,,,,-0.027778,,,-0.036726999999999996,0.043665,,,0.0,,,,0.0,,,,0.0,,-0.10791600000000001,0.018265,,,-0.145455,,0.129252,-0.1,0.0,,,,0.0,,-0.080808,0.062261,-0.048604,-0.009701999999999999,,,0.05787,,,,-0.164557,,-0.263158,,0.005037000000000001,,0.033478,,0.0,,-0.063647,0.0,-0.392881,,,,-0.034979,0.028361,-0.011858,-0.017602,0.18506799999999998,,,,,,,-0.05,,-0.126117,,,,-0.8285710000000001,,0.079167,0.0,-0.076923,,,0.009134,0.098317,,,,0.19072199999999997,,,0.143418,0.04934,,-0.01619,,,,,,,0.027496,,,,,-0.040892,0.150802,,,,-0.019466,,-0.05309,,,,,,,0.0,,,,,-0.074724,0.076159,0.0,,,,,0.068866,-0.029303,-0.033684,0.0,0.028176,,,,-0.000945,,,,0.023809999999999998,-0.180556,,,-0.06349199999999999,,0.272727,,,,,,,,0.06666699999999999,,,,-0.52,,-0.033233,,0.0,-0.192529,,-0.3,0.057180999999999996,-0.091429,,0.10998,,,,0.0,,-0.036425,,,,-0.072727,,-0.183673,,,-0.09523799999999999,-0.104737,,0.078815
2004-09-30,,,0.0,,,-0.375,,,,,,,,-0.45454500000000003,,,,,,,0.047206,0.042747,,,,0.065628,0.01191,,0.057372,,0.17259899999999997,0.0068920000000000006,,0.217391,,0.110907,0.017857,,0.065969,,0.16666699999999998,,0.012849999999999999,,,-0.016890000000000002,-0.031112,,,,,0.0,,,,,0.101091,0.093217,-0.013158000000000001,-0.03536,,-0.053977000000000004,,,0.036832,,,,,0.0,,,0.0,0.002542,,,,-0.27777799999999997,0.109694,0.01049,,,0.0,,,,,0.21276599999999998,0.009585,,,0.0060609999999999995,-0.011385000000000001,,,,0.080906,,,-0.00194,,0.034533,-0.133333,,-0.117647,,,,,0.1,,,,,,,0.0,,0.0,,,,,0.061861,,-0.04918,0.0,,,0.0,,,,0.086957,0.058648,,,0.008381999999999999,0.096234,,,,,,,-0.005452,0.140083,,,,,0.0,0.016869000000000002,,,,,,,,,0.003735,0.099398,,,0.0,,,,-0.985714,,,,0.0,,0.246101,-0.01704,,,0.042553,,0.060789,-0.037037,0.0,,,,0.0,,-0.041757999999999997,0.036045,-0.014787999999999999,0.08121600000000001,,,-0.012561,,,,0.212121,,,,0.01194,,0.144571,,0.0,,0.201016,0.0,0.07708999999999999,,,,-0.006397000000000001,-0.024106000000000002,-0.007692,-0.00865,-0.04719,,,,,,,-0.21052600000000002,,-0.147727,,,,,,0.039897,-0.022400000000000003,-0.08333299999999999,,,-0.046551999999999996,0.112903,,,,-0.09090899999999999,,,0.030928,-0.08622500000000001,,0.005066,,,,,,-0.142857,0.001127,,,0.0,,-0.057364,,,,,0.054115,,0.158088,,,,,,,-0.188889,,,,,0.196128,,0.0,,,,,0.06608699999999999,0.035083,0.039487999999999995,,0.057449,,,,-0.008322000000000001,,,,0.046512000000000005,-0.033898000000000005,,,0.016949000000000002,,-0.214286,,,,,,,,-0.171875,,,,,,0.1875,,,-0.017794,,,0.016451,0.07996400000000001,,0.030574,,,,,,-0.00413,,,,0.150327,,,,,-0.34210500000000005,0.092233,,0.339119
2004-10-31,,,0.0,,0.1,,,0.0,,,,,,,,0.0,,,,,0.112426,0.107143,0.2,0.25,,0.010549,-0.00592,,0.049883,,0.009949,0.03833,,,,0.147934,0.140351,,0.167925,,-0.457143,,-0.017141,,,-0.016029,-0.019651000000000002,,,,,-0.3,,,,,0.16877099999999998,0.286332,0.059333,0.031175,,0.0,,,0.189698,,,,,0.0,,,0.0,-0.049451,,,-0.583333,-0.553846,-0.02963,-0.015047999999999999,,,0.0,,,,,0.219298,0.028481,,,-0.0045179999999999994,0.035636,,,,0.071856,,,-0.024295,,0.066429,0.123077,,0.08333299999999999,,0.246154,,,-0.030303,,,,,,,-0.9,,0.0,,,,,0.100957,,0.068966,0.0,,,0.0,,,,0.28,0.137715,,,0.02451,0.11832100000000001,,,,,,,0.088659,-0.044992000000000004,,,,,0.25,0.055819,,,,,,,,,0.04108799999999999,0.104568,,,0.0,,,,0.0,,,,0.0,,-0.077608,0.07094,,,0.22449000000000002,,0.16933399999999998,-0.307692,0.0,,,,,,0.03211,0.047118,0.153514,-0.056909,,,0.110382,,,,-0.375,,-0.285714,,0.002185,,,,0.19047599999999998,,0.08358499999999999,0.097143,-0.15171400000000002,,,,-0.034335,0.030187,-0.023364,-0.011271,,,,,,,,0.06666699999999999,,0.037333,,,,-0.77551,,0.027970000000000002,0.019116,,,,-0.068493,0.065217,,,,-0.071429,,,-0.091111,0.012052,,0.030362,,,,,,-0.416667,-0.029394999999999998,,,0.0,,-0.008224,0.036269,,,,0.087637,,0.002778,,,,,,,-0.10958899999999999,,,,,0.074279,0.102345,0.0,,,,,0.038948,0.030741,0.034844,-0.333333,-0.009752,,,,-0.017962,,,,0.333333,0.22807,,,0.16666699999999998,,0.272727,,,,,,,,-0.24528300000000003,,,,-0.333333,,-0.263158,,,0.16666699999999998,,-0.3,0.022355,-0.109817,,0.14375,,,,,,0.001914,,,,-0.147727,,-0.098404,,,-0.12,0.062222,,0.124976
2004-11-30,,,0.0,,-0.727273,0.25,,,,,,,,0.0,,-0.975,,,,,0.042553,0.03871,-0.444444,-0.4,,0.163549,0.317737,,0.11197599999999999,,0.176055,-0.082399,,0.20714300000000002,,0.16270700000000002,0.215385,,0.09272999999999999,,-0.473684,,0.082258,,,0.08514300000000001,0.06948800000000001,,,,,-0.142857,,,,,-0.029143,0.004563,0.101322,0.108306,,0.0077080000000000004,,,0.10017899999999999,,,,,0.0,,,0.0,0.128946,,,,-0.24137899999999998,0.22268999999999997,0.149681,,,0.0,,,,,0.14964,0.070769,,,-0.035088,-0.05303,,,,0.050279,,,0.130478,,0.047601000000000004,0.164384,,-0.046154,,0.024691,,,0.0125,,,,,,,0.0,,0.0,,,,,0.110734,,-0.048387,0.142857,,,0.0,,,,0.140625,0.078404,,,0.10419,0.190273,,,,,,,0.093299,0.010425,,,,,0.0,0.022028,,,,,,0.256353,,,0.009189000000000001,0.054853,,,,,,,0.0,,,,0.0,,0.069915,0.11246,,,-0.25,,0.083002,0.088889,0.0,,,,-0.9,,0.072222,0.150379,0.123226,0.045204,,,0.103289,,,,0.1,,0.028571,,0.013081,,0.24776199999999998,,0.0,,0.083643,0.015625,0.13006700000000002,,,,0.117778,0.186339,0.10526300000000001,0.09563,0.033216999999999997,,,,,,,-0.1875,,,,,,0.272727,,0.270648,0.006656,,,,0.053922,0.236735,,,,-0.12820499999999999,,,0.046455,0.098315,,0.093156,,,,,,-0.514286,0.153484,,,-0.666667,,-0.011609000000000001,,,,,0.156263,,-0.138108,,,,,,,,,,,,0.232198,-0.002016,0.0,,,,,0.123651,0.139434,0.137975,-0.53125,0.0,,,,0.126012,,,,0.08333299999999999,0.114286,,,-0.028571,,0.0,,,,,,,,-0.05,,,,-0.333333,,0.0,,,0.32298099999999996,,0.09523799999999999,0.069728,0.026168,,0.155035,,,,,,0.006049,,,,0.0,,,,,-0.272727,0.209205,,-0.001032
2004-12-31,,,0.0,,-0.666667,-0.076923,,,,,,,,-0.6,0.0,-0.9,,,,,0.062041000000000006,0.099767,,0.0,,0.054617000000000006,0.0051649999999999995,,-0.0027489999999999997,,0.003007,0.0057469999999999995,,0.18343199999999998,,0.071056,-0.14177199999999998,,0.032525,,0.15,,-0.016565,,,0.020916999999999998,0.018846,,,,,,,,,,0.071006,-0.02226,0.0031430000000000004,0.038668999999999995,,0.012777,,,0.133025,,,,,0.0,,,0.0,0.0030520000000000005,,,-0.666667,0.136364,-0.026911,0.190917,,,0.0,,,,,0.142678,0.16091999999999998,,,0.083004,0.04,,,,0.071277,,,0.160319,,0.027334,0.0,,-0.08064500000000001,,,,,-0.04321,,,,,,,0.0,,0.0,,,,,0.08329800000000001,,-0.135593,-0.25,,,0.0,,,,0.054794999999999996,0.16096900000000003,,,0.124095,0.167742,,,,,,,0.097632,0.036308,,,,,,0.049248,,,,,,,,,0.054093,0.089414,,,,,,,0.0,,,,0.0,,-0.024045,0.057821,,,0.133333,,0.045658000000000004,0.173469,0.0,,,,0.0,,0.032654,-0.0123,0.054063999999999994,0.106452,,,-0.015306,,,,0.2,,-0.027778,,0.010473,,0.16355799999999998,,0.0,,0.247684,0.025640999999999997,-0.074946,,,,0.049702,0.075491,0.028283,0.026012,0.003552,,,,,,,0.076923,,0.036245,,,,-0.171429,,0.147432,0.050491,-0.37069,,,-0.013023,0.088009,,,,-0.08235300000000001,,,-0.004089,0.051830999999999995,,-0.094783,,,,,,0.0,0.029824000000000003,,,0.0,,0.105705,,,,,0.030719,,-0.023416000000000003,,,,,,,-0.27777799999999997,,,,,0.08877700000000001,-0.163636,0.0,,,,,-0.041374,0.040492,0.032258,,,,,,0.010280000000000001,,,,-0.076923,,,,0.029411999999999997,,-0.071429,,,,,,,,-0.21052600000000002,,,,-0.125,,0.071429,,,0.187793,,0.086957,0.104474,0.111111,,-0.027065000000000002,,,,,,0.111709,,,,,,0.131579,,,,0.034602,,0.152006
2005-01-31,,,0.0,,0.0,-0.08333299999999999,,0.0,,,,,,-0.16666699999999998,,,,,,,-0.05774,-0.074455,-0.125,,,-0.055258,-0.064516,,-0.042141000000000005,,-0.010921,0.08857100000000001,,-0.05,,0.014381999999999999,-0.082596,,-0.07703299999999999,,-0.086957,,0.088106,,,0.0047279999999999996,-0.009244,,,,,-0.34482799999999997,,,,,0.002222,0.029424000000000002,0.031045,0.005195,,-0.030554,,,-0.044418,,,,,0.0,,,0.0,-0.049941000000000006,,,0.0,-0.2,-0.104027,0.007768000000000001,,,0.0,,,,,-0.083242,-0.16534700000000002,,,0.036496,0.025385,,,,-0.040218,,,0.045801999999999995,,-0.051313000000000004,-0.035294,,,,-0.044554,,,-0.032258,,,,,,,0.0,,0.0,,,,,-0.110448,,0.176471,-0.05,,,0.0,,,,0.038961,-0.027686000000000002,,,0.006961,-0.12523,,,,,,,-0.031626,0.010032000000000001,,,,,-0.333333,-0.02116,,,,,,,,,0.026663000000000003,-0.054567,,,,,,,0.0,,,,0.0,,-0.089587,-0.013092,,,-0.176471,,-0.008967000000000001,,,,,,0.0,,0.031313,0.027360000000000002,0.004663,0.020413999999999998,,,0.084283,,,,-0.09090899999999999,-0.095833,0.0,,0.002414,,-0.253268,,,,-0.012785,0.085,-0.12037,,,,0.128788,0.044681,0.092165,0.09476699999999999,0.0,,,,,,,,,-0.069955,,,,-0.189655,,0.083237,0.028736,0.068493,,,-0.09047599999999999,-0.087462,,,,0.025640999999999997,,,0.14369500000000002,0.023155000000000002,,0.002882,,,,,,-0.117647,0.06391,,,,,0.003794,-0.078313,,,,-0.092014,,0.11048400000000001,,,,,,,0.261538,,,,,-0.155385,0.086957,0.0,,,,,0.124726,0.116319,0.123922,,,,,,-0.01414,,,,-0.16666699999999998,-0.082569,,,,,-0.153846,,,,,,,,0.0,,,,-0.028571,,-0.15,,,-0.09090899999999999,,0.16,0.053003999999999996,0.196721,,-0.004178,,,,,,-0.064902,,,,-0.062222,,-0.193798,,,-0.18181799999999998,-0.0033439999999999998,,-0.020323
2005-02-28,,,0.0,,0.0,,,,,,,,,-0.4,,0.0,,,,,0.043613,0.181176,0.0,0.0,,0.050942999999999995,0.17241399999999998,,0.07333300000000001,,-0.000433,-0.038714,,-0.013158000000000001,,0.123628,-0.032153999999999995,,-0.07818800000000001,,-0.42857100000000004,,-0.031555,,,0.043137,0.05535999999999999,,,,,-0.473684,,,,,0.008919,-0.016526,0.008287,0.055986,,-0.030195,,,0.23354299999999997,,,,,0.0,,,0.0,0.039633,,,0.0,0.0,0.115106,0.0007009999999999999,,,0.0,,,,,0.048984,0.058719,,,0.135557,0.119516,,,,0.037765,,,-0.07226300000000001,,0.042979,0.036585,,0.0,,-0.248705,,,0.06666699999999999,,,,,,,0.0,,-0.25,,,,,0.024396,,0.116667,,,,0.0,,,,0.0,0.007006,,,0.04977,0.25333300000000003,,,,,,,0.022283,0.0,,,,,0.0,0.1352,,,,,,-0.006201,,,-0.00035099999999999997,0.042378,-0.19047599999999998,,,,,,0.0,,,,,,-0.026837,0.018421,,,0.238095,,0.101101,-0.05,-0.995,,,,0.0,,0.003918,0.023766,0.059837999999999995,0.083161,,,0.057502000000000004,,,,-0.1,0.103687,-0.357143,,0.003824,,0.267173,,-0.285714,,0.032865000000000005,0.013825,0.009211,,,,0.00755,0.028513,0.03071,0.019121,,,,,,,,-0.047618999999999995,,0.0892,,,,-0.170213,,-0.079738,0.00298,,,,-0.047119999999999995,-0.141274,,,,-0.05,,,0.02359,0.019025,,0.057470999999999994,,,,,,-0.333333,0.104122,,,0.0,,-0.051398,0.091503,,,,0.065588,,0.003387,,,,,,,-0.268293,,,,,-0.040984,0.22555599999999998,,,,,,-0.005691000000000001,0.031009000000000002,0.041419,0.0,,,,,-0.06367300000000001,,,,0.08,0.0,,,,,0.036364,,,,,,,,-0.3,,,,,,-0.019608,,,0.086957,,-0.31034500000000004,0.07876,-0.085616,,0.083916,,,,,,-0.019787,,,,0.085308,,-0.197115,,,-0.044444,0.060067,,0.09167199999999999
2005-03-31,,,,,,,,,,,,,,-0.333333,,0.0,,,,,-0.168152,-0.040837000000000005,0.214286,-0.5,,-0.024381,0.004118,,0.010435000000000002,,-0.005415,-0.077816,,0.069333,,0.11637399999999999,-0.392027,,-0.038708,,-0.583333,,-0.004568,,,0.03938,0.080452,,,,,-0.2,,,,,-0.013889,0.002646,-0.040822000000000004,-0.010459000000000001,,-0.0012640000000000001,,,0.064069,,,,,0.0,,,,-0.014847999999999998,,,0.0,-0.05,-0.113524,0.0,,,-0.666667,,,,,0.03303,-0.035854,,,-0.0375,-0.027027000000000002,,,,-0.013460000000000001,,,-0.01581,,0.008404,0.129412,,-0.175,,0.110345,,,-0.21875,,,,,,,0.0,,0.0,,,,,-0.023549,,-0.20895499999999997,0.327586,,,,,,,0.25,0.080566,,,-0.087781,0.007839,,,,,,,-0.025581999999999997,-0.074266,,,,,,-0.037267,,,,,,0.062493999999999994,,,0.015224999999999999,-0.015399000000000001,-0.876471,,,,,,0.0,,,,-0.9,,-0.120814,-0.018826,,,0.346154,,-0.051803999999999996,-0.122807,0.0,,,,0.0,,-0.043902000000000004,0.033391000000000004,-0.042383,-0.039896,,,0.010995999999999999,,,,0.148148,-0.06054299999999999,-0.333333,,-0.0053620000000000004,,0.037269000000000004,,0.0,,-0.045167,0.072727,0.087353,,,,0.032473,0.0071589999999999996,0.0,0.0,,,,,,,,0.0,,-0.35989400000000005,,,,-0.384615,,-0.026507999999999997,-0.01114,-0.1,,,0.043956,0.077419,,,,0.150658,,,0.12976000000000001,-0.005003,,-0.036232,,,,,,-0.2,0.049284999999999995,,,,,0.039841,-0.13053900000000002,,,,-0.039468,,-0.075949,,,,,,,0.15,,,,,-0.040836,0.079782,,,,,,0.10846700000000001,-0.01233,-0.014914,-0.42029000000000005,,,,,0.10988099999999999,0.100014,0.11437,0.12099700000000001,,0.21,,,0.06666699999999999,,-0.035088,,,,,,0.090397,0.09982300000000001,0.09523799999999999,,,,-0.058823999999999994,,0.22,,,0.172,,0.15,-0.043916000000000004,-0.041199000000000006,,-0.017939,,,,,,-0.04782600000000001,,,,-0.030567999999999998,,-0.13772500000000001,,,-0.127907,-0.006331,,-0.053514
2005-04-30,,,,,,-0.160839,,,,,,,,0.25,,0.0,,,,,0.0,-0.061959,-0.294118,,,-0.011477,-0.117647,,0.287927,,0.00043599999999999997,0.015544,,0.24688300000000002,,-0.098391,-0.240437,,-0.043768,,-0.4,,0.048989000000000005,,,0.02089,0.013699,,,,,-0.125,,,,,0.026062,0.024007999999999998,-0.000286,0.067158,,-0.010973,,,0.012081,,,,,0.0,,,-0.9,-0.01087,,,0.25,-0.21052600000000002,-0.042688,,,,0.0,,,,,-0.20396899999999998,-0.058106,,,-0.057792,-0.044444,,,,0.008085,,,-0.033735,,0.050088,-0.03125,,-0.060606,,0.0062109999999999995,,,-0.08,,,,,,,0.0,,0.0,,,,,0.00756,,0.132075,-0.17532499999999998,,,-0.31034500000000004,,,,-0.02,0.080166,,,0.028683,-0.181667,,,,,,,0.09229699999999999,0.021377,,,,,-0.25,-0.002393,,,,,,-0.12196699999999999,,,-0.07772899999999999,0.016104,-0.52381,,,,,,0.0,,,,0.0,,0.008627000000000001,0.091234,,,-0.242857,,-0.08967599999999999,-0.516,,,,,0.0,,-0.003061,0.111029,-0.10027799999999999,-0.081582,,,-0.048338,,,,-0.193548,-0.16777799999999998,,,0.007235,,-0.095477,,-0.36,,-0.014261999999999999,-0.088983,0.052758,,,,-0.112097,-0.006117,,,,,,,,,,0.1,,-0.460581,,,,0.041666999999999996,,0.072158,0.049217000000000004,-0.055556,,,-0.052632000000000005,-0.092216,,,,0.10920500000000001,,,0.061197,-0.03251,,-0.001828,,,,,,-0.375,0.042101,,,,,0.034483,0.297521,,,,-0.061285,,-0.086758,,,,,,,-0.057971,,,,,-0.133663,-0.020151,0.0,,,,,-0.044708,-0.0030259999999999996,0.028037,-0.45,,,,,-0.199819,-0.15573499999999998,0.000421,-0.163785,0.0,0.19834700000000002,,,,,0.0,,,,,,-0.172043,-0.168636,-0.171304,,,,0.16666699999999998,,-0.147541,,,-0.078498,,0.004348,-0.11412000000000001,-0.024219,,-0.047668999999999996,,,,,,-0.108937,,,,0.058559,,-0.08333299999999999,,,-0.16,0.092705,,-0.21848199999999998
