,gvkey,iid,datadate,tic,trt1m,naics,sic
5168959,100011,90,28/02/1998,AED.4,9.6667,312140.0,2085.0
5168960,100011,90,31/03/1998,AED.4,2.5329,312140.0,2085.0
5168961,100011,90,30/04/1998,AED.4,1.9368,312140.0,2085.0
5168962,100011,90,31/05/1998,AED.4,-3.2038,312140.0,2085.0
5168963,100011,90,30/06/1998,AED.4,-4.8957,312140.0,2085.0
5168964,100011,90,31/07/1998,AED.4,-0.8134,312140.0,2085.0
5168965,100011,90,31/08/1998,AED.4,-7.7687,312140.0,2085.0
5168966,100011,90,30/09/1998,AED.4,-18.1914,312140.0,2085.0
5168967,100011,90,31/10/1998,AED.4,31.0024,312140.0,2085.0
5168968,100011,90,30/11/1998,AED.4,-3.2748,312140.0,2085.0
5168969,100011,90,31/12/1998,AED.4,5.6343,312140.0,2085.0
5168970,100011,90,31/01/1999,AED.4,-15.0005,312140.0,2085.0
5168971,100011,90,28/02/1999,AED.4,0.427,312140.0,2085.0
5168972,100011,90,31/03/1999,AED.4,-0.8194,312140.0,2085.0
5168973,100011,90,30/04/1999,AED.4,5.2427,312140.0,2085.0
5168974,100011,90,31/05/1999,AED.4,21.9773,312140.0,2085.0
5168975,100011,90,30/06/1999,AED.4,0.9296,312140.0,2085.0
5168976,100011,90,31/07/1999,AED.4,-6.4473,312140.0,2085.0
5168977,100011,90,31/08/1999,AED.4,1.0288,312140.0,2085.0
5168978,100011,90,30/09/1999,AED.4,6.0145,312140.0,2085.0
5168979,100011,90,31/10/1999,AED.4,-1.5114,312140.0,2085.0
5168980,100011,90,30/11/1999,AED.4,-5.0678,312140.0,2085.0
5168981,100011,90,31/12/1999,AED.4,-7.8195,312140.0,2085.0
5168982,100011,90,31/01/2000,AED.4,-4.8124,312140.0,2085.0
5168983,100011,90,29/02/2000,AED.4,-11.5681,312140.0,2085.0
5168984,100011,90,31/03/2000,AED.4,27.1318,312140.0,2085.0
5168985,100011,90,30/04/2000,AED.4,-6.3834,312140.0,2085.0
5168986,100011,90,31/05/2000,AED.4,2.3814,312140.0,2085.0
5168987,100011,90,30/06/2000,AED.4,5.6461,312140.0,2085.0
5168988,100011,90,31/07/2000,AED.4,-7.2826,312140.0,2085.0
5168989,100011,90,31/08/2000,AED.4,-4.5606,312140.0,2085.0
5168990,100011,90,30/09/2000,AED.4,7.4386,312140.0,2085.0
5168991,100011,90,31/10/2000,AED.4,3.8932,312140.0,2085.0
5168992,100011,90,30/11/2000,AED.4,18.5049,312140.0,2085.0
5168993,100011,90,31/12/2000,AED.4,9.6137,312140.0,2085.0
5168994,100011,90,31/01/2001,AED.4,-8.3207,312140.0,2085.0
5168995,100011,90,28/02/2001,AED.4,1.7987,312140.0,2085.0
5168996,100011,90,31/03/2001,AED.4,-3.55,312140.0,2085.0
5168997,100011,90,30/04/2001,AED.4,2.8067,312140.0,2085.0
5168998,100011,90,31/05/2001,AED.4,1.079,312140.0,2085.0
5168999,100011,90,30/06/2001,AED.4,2.2028,312140.0,2085.0
5169000,100011,90,31/07/2001,AED.4,-7.2823,312140.0,2085.0
5169001,100011,90,31/08/2001,AED.4,1.6572,312140.0,2085.0
5169002,100011,90,30/09/2001,AED.4,-5.281,312140.0,2085.0
5169003,100011,90,31/10/2001,AED.4,-9.0714,312140.0,2085.0
5169004,100011,90,30/11/2001,AED.4,7.1372,312140.0,2085.0
5169005,100011,90,31/12/2001,AED.4,9.7534,312140.0,2085.0
5169006,100011,90,31/01/2002,AED.4,-3.7894,312140.0,2085.0
5169007,100011,90,28/02/2002,AED.4,0.89,312140.0,2085.0
5169008,100011,90,31/03/2002,AED.4,8.0981,312140.0,2085.0
5169009,100011,90,30/04/2002,AED.4,4.5863,312140.0,2085.0
5169010,100011,90,31/05/2002,AED.4,7.2097,312140.0,2085.0
5169011,100011,90,30/06/2002,AED.4,-3.5114,312140.0,2085.0
5169012,100011,90,31/07/2002,AED.4,-8.485,312140.0,2085.0
5169013,100011,90,31/08/2002,AED.4,0.0,312140.0,2085.0
5169014,100011,90,30/09/2002,AED.4,,312140.0,2085.0
5169015,100011,90,31/10/2002,AED.4,,312140.0,2085.0
5169016,100011,90,30/11/2002,AED.4,,312140.0,2085.0
5169017,100011,90,31/12/2002,AED.4,,312140.0,2085.0
5169018,100011,90,31/01/2003,AED.4,,312140.0,2085.0
5169019,100011,90,28/02/2003,AED.4,,312140.0,2085.0
5169020,100011,90,31/03/2003,AED.4,,312140.0,2085.0
5169021,100011,90,30/04/2003,AED.4,,312140.0,2085.0
5169022,100011,90,31/05/2003,AED.4,,312140.0,2085.0
5169023,100011,90,30/06/2003,AED.4,,312140.0,2085.0
5169024,100011,90,31/07/2003,AED.4,,312140.0,2085.0
5169025,100011,91,31/08/2002,AED.1,,312140.0,2085.0
5169026,100011,91,30/09/2002,AED.1,0.9671,312140.0,2085.0
5169027,100011,91,31/10/2002,AED.1,-6.3218,312140.0,2085.0
5169028,100011,91,30/11/2002,AED.1,0.0,312140.0,2085.0
5169029,100011,91,31/12/2002,AED.1,7.3211,312140.0,2085.0
5169030,100011,91,31/01/2003,AED.1,-11.6437,312140.0,2085.0
5169031,100011,91,28/02/2003,AED.1,-14.0708,312140.0,2085.0
5169032,100011,91,31/03/2003,AED.1,1.0299,312140.0,2085.0
5169033,100011,91,30/04/2003,AED.1,17.4822,312140.0,2085.0
5169034,100011,91,31/05/2003,AED.1,0.4338,312140.0,2085.0
5169035,100011,91,30/06/2003,AED.1,-0.5112,312140.0,2085.0
5169036,100011,91,31/07/2003,AED.1,-0.3967,312140.0,2085.0
5169037,100011,91,31/08/2003,AED.1,8.4071,312140.0,2085.0
5169038,100011,91,30/09/2003,AED.1,5.1429,312140.0,2085.0
5169039,100011,91,31/10/2003,AED.1,5.6289,312140.0,2085.0
5169040,100011,91,30/11/2003,AED.1,5.9169,312140.0,2085.0
5169041,100011,91,31/12/2003,AED.1,9.6114,312140.0,2085.0
5169042,100011,91,31/01/2004,AED.1,5.4647,312140.0,2085.0
5169043,100011,91,29/02/2004,AED.1,5.508,312140.0,2085.0
5169044,100011,91,31/03/2004,AED.1,-2.2912,312140.0,2085.0
5169045,100011,91,30/04/2004,AED.1,-5.0757,312140.0,2085.0
5169046,100011,91,31/05/2004,AED.1,5.0657,312140.0,2085.0
5169047,100011,91,30/06/2004,AED.1,4.502,312140.0,2085.0
5169048,100011,91,31/07/2004,AED.1,-5.3906,312140.0,2085.0
5169049,100011,91,31/08/2004,AED.1,-1.2188,312140.0,2085.0
5169050,100011,91,30/09/2004,AED.1,5.7372,312140.0,2085.0
5169051,100011,91,31/10/2004,AED.1,4.9883,312140.0,2085.0
5169052,100011,91,30/11/2004,AED.1,11.1976,312140.0,2085.0
5169053,100011,91,31/12/2004,AED.1,-0.2749,312140.0,2085.0
5169054,100011,91,31/01/2005,AED.1,-4.2141,312140.0,2085.0
5169055,100011,91,28/02/2005,AED.1,7.3333,312140.0,2085.0
5169056,100011,91,31/03/2005,AED.1,1.0435,312140.0,2085.0
5169057,100011,91,30/04/2005,AED.1,28.7927,312140.0,2085.0
5169058,100011,91,31/05/2005,AED.1,-3.3028,312140.0,2085.0
5169059,100011,91,30/06/2005,AED.1,-3.4016,312140.0,2085.0
5169060,100011,91,31/07/2005,AED.1,0.3511,312140.0,2085.0
5169061,100011,91,31/08/2005,AED.1,0.0,312140.0,2085.0
5185904,100472,03,30/11/2007,SBMRF.,,312120.0,2082.0
5185905,100472,03,31/12/2007,SBMRF.,0.0,312120.0,2082.0
5185906,100472,90,30/06/1990,SABM1,,312120.0,2082.0
5185907,100472,90,31/07/1990,SABM1,0.0,312120.0,2082.0
5185908,100472,90,31/08/1990,SABM1,0.0,312120.0,2082.0
5185909,100472,90,30/09/1990,SABM1,2.8373,312120.0,2082.0
5185910,100472,90,31/10/1990,SABM1,-2.4375,312120.0,2082.0
5185911,100472,90,30/11/1990,SABM1,-0.3296,312120.0,2082.0
5185912,100472,90,31/12/1990,SABM1,26.1653,312120.0,2082.0
5185913,100472,90,31/01/1991,SABM1,-0.9215,312120.0,2082.0
5185914,100472,90,28/02/1991,SABM1,-20.0017,312120.0,2082.0
5185915,100472,90,31/03/1991,SABM1,53.664,312120.0,2082.0
5185916,100472,90,30/04/1991,SABM1,-1.7354,312120.0,2082.0
5185917,100472,90,31/05/1991,SABM1,-0.219,312120.0,2082.0
5185918,100472,90,30/06/1991,SABM1,15.1575,312120.0,2082.0
5185919,100472,90,31/07/1991,SABM1,7.6847,312120.0,2082.0
5185920,100472,90,31/08/1991,SABM1,3.5682,312120.0,2082.0
5185921,100472,90,30/09/1991,SABM1,-3.6216,312120.0,2082.0
5185922,100472,90,31/10/1991,SABM1,7.1494,312120.0,2082.0
5185923,100472,90,30/11/1991,SABM1,-1.2491,312120.0,2082.0
5185924,100472,90,31/12/1991,SABM1,-5.2378,312120.0,2082.0
5185925,100472,90,31/01/1992,SABM1,-4.3637,312120.0,2082.0
5185926,100472,90,29/02/1992,SABM1,-14.261,312120.0,2082.0
5185927,100472,90,31/03/1992,SABM1,12.3896,312120.0,2082.0
5185928,100472,90,30/04/1992,SABM1,-4.6422,312120.0,2082.0
5185929,100472,90,31/05/1992,SABM1,12.7807,312120.0,2082.0
5185930,100472,90,30/06/1992,SABM1,-12.5871,312120.0,2082.0
5185931,100472,90,31/07/1992,SABM1,-5.7611,312120.0,2082.0
5185932,100472,90,31/08/1992,SABM1,-0.9851,312120.0,2082.0
5185933,100472,90,30/09/1992,SABM1,-5.405,312120.0,2082.0
5185934,100472,90,31/10/1992,SABM1,-8.0412,312120.0,2082.0
5185935,100472,90,30/11/1992,SABM1,-8.2333,312120.0,2082.0
5185936,100472,90,31/12/1992,SABM1,6.0727,312120.0,2082.0
5185937,100472,90,31/01/1993,SABM1,3.775,312120.0,2082.0
5185938,100472,90,28/02/1993,SABM1,8.0302,312120.0,2082.0
5185939,100472,90,31/03/1993,SABM1,-2.899,312120.0,2082.0
5185940,100472,90,30/04/1993,SABM1,-5.8639,312120.0,2082.0
5185941,100472,90,31/05/1993,SABM1,5.847,312120.0,2082.0
5185942,100472,90,30/06/1993,SABM1,0.5993,312120.0,2082.0
5185943,100472,90,31/07/1993,SABM1,8.5917,312120.0,2082.0
5185944,100472,90,31/08/1993,SABM1,-5.8232,312120.0,2082.0
5185945,100472,90,30/09/1993,SABM1,21.4696,312120.0,2082.0
5185946,100472,90,31/10/1993,SABM1,-4.1313,312120.0,2082.0
5185947,100472,90,30/11/1993,SABM1,5.5085,312120.0,2082.0
5185948,100472,90,31/12/1993,SABM1,34.5712,312120.0,2082.0
5185949,100472,90,31/01/1994,SABM1,-12.7049,312120.0,2082.0
5185950,100472,90,28/02/1994,SABM1,-9.4578,312120.0,2082.0
5185951,100472,90,31/03/1994,SABM1,-5.8057,312120.0,2082.0
5185952,100472,90,30/04/1994,SABM1,16.877,312120.0,2082.0
5185953,100472,90,31/05/1994,SABM1,4.8635,312120.0,2082.0
5185954,100472,90,30/06/1994,SABM1,-12.0626,312120.0,2082.0
5185955,100472,90,31/07/1994,SABM1,5.4486,312120.0,2082.0
5185956,100472,90,31/08/1994,SABM1,2.5889,312120.0,2082.0
5185957,100472,90,30/09/1994,SABM1,2.357,312120.0,2082.0
5185958,100472,90,31/10/1994,SABM1,18.5085,312120.0,2082.0
5185959,100472,90,30/11/1994,SABM1,1.2053,312120.0,2082.0
5185960,100472,90,31/12/1994,SABM1,0.0636,312120.0,2082.0
5185961,100472,90,31/01/1995,SABM1,-11.1186,312120.0,2082.0
5185962,100472,90,28/02/1995,SABM1,13.4817,312120.0,2082.0
5185963,100472,90,31/03/1995,SABM1,17.3855,312120.0,2082.0
5185964,100472,90,30/04/1995,SABM1,-1.1162,312120.0,2082.0
5185965,100472,90,31/05/1995,SABM1,2.2611,312120.0,2082.0
5185966,100472,90,30/06/1995,SABM1,0.9375,312120.0,2082.0
5185967,100472,90,31/07/1995,SABM1,3.6171,312120.0,2082.0
5185968,100472,90,31/08/1995,SABM1,2.6418,312120.0,2082.0
5185969,100472,90,30/09/1995,SABM1,3.7569,312120.0,2082.0
5185970,100472,90,31/10/1995,SABM1,4.2688,312120.0,2082.0
5185971,100472,90,30/11/1995,SABM1,3.0005,312120.0,2082.0
5185972,100472,90,31/12/1995,SABM1,8.3163,312120.0,2082.0
5185973,100472,90,31/01/1996,SABM1,1.7502,312120.0,2082.0
5185974,100472,90,29/02/1996,SABM1,-6.4026,312120.0,2082.0
5185975,100472,90,31/03/1996,SABM1,-9.203,312120.0,2082.0
5185976,100472,90,30/04/1996,SABM1,-7.7992,312120.0,2082.0
5185977,100472,90,31/05/1996,SABM1,4.2466,312120.0,2082.0
5185978,100472,90,30/06/1996,SABM1,-3.6794,312120.0,2082.0
5185979,100472,90,31/07/1996,SABM1,-9.5839,312120.0,2082.0
5185980,100472,90,31/08/1996,SABM1,0.0,312120.0,2082.0
5185981,100472,90,30/09/1996,SABM1,0.6035,312120.0,2082.0
5185982,100472,90,31/10/1996,SABM1,-3.9183,312120.0,2082.0
5185983,100472,90,30/11/1996,SABM1,0.4878,312120.0,2082.0
5185984,100472,90,31/12/1996,SABM1,-5.8252,312120.0,2082.0
5185985,100472,90,31/01/1997,SABM1,7.732,312120.0,2082.0
5185986,100472,90,28/02/1997,SABM1,14.8325,312120.0,2082.0
5185987,100472,90,31/03/1997,SABM1,3.75,312120.0,2082.0
5185988,100472,90,30/04/1997,SABM1,-6.4257,312120.0,2082.0
5185989,100472,90,31/05/1997,SABM1,-3.8627,312120.0,2082.0
5185990,100472,90,30/06/1997,SABM1,9.8214,312120.0,2082.0
5185991,100472,90,31/07/1997,SABM1,4.4715,312120.0,2082.0
5185992,100472,90,31/08/1997,SABM1,-7.393,312120.0,2082.0
5185993,100472,90,30/09/1997,SABM1,-2.9412,312120.0,2082.0
5185994,100472,90,31/10/1997,SABM1,-10.3896,312120.0,2082.0
5185995,100472,90,30/11/1997,SABM1,-7.2464,312120.0,2082.0
5185996,100472,90,31/12/1997,SABM1,0.0,312120.0,2082.0
5185997,100472,90,31/01/1998,SABM1,10.9375,312120.0,2082.0
5185998,100472,90,28/02/1998,SABM1,4.6948,312120.0,2082.0
5185999,100472,90,31/03/1998,SABM1,4.0359,312120.0,2082.0
5186000,100472,90,30/04/1998,SABM1,15.6586,312120.0,2082.0
5186001,100472,90,31/05/1998,SABM1,-14.6841,312120.0,2082.0
5186002,100472,90,30/06/1998,SABM1,-26.5496,312120.0,2082.0
5186003,100472,90,31/07/1998,SABM1,-4.6975,312120.0,2082.0
5186004,100472,90,31/08/1998,SABM1,-28.6474,312120.0,2082.0
5186005,100472,90,30/09/1998,SABM1,6.9791,312120.0,2082.0
5186006,100472,90,31/10/1998,SABM1,28.7098,312120.0,2082.0
5186007,100472,90,30/11/1998,SABM1,-12.0372,312120.0,2082.0
5186008,100472,90,31/12/1998,SABM1,-0.4609,312120.0,2082.0
5186009,100472,90,31/01/1999,SABM1,-2.6358,312120.0,2082.0
5186010,100472,90,28/02/1999,SABM1,-9.4585,312120.0,2082.0
5186011,100472,90,31/03/1999,SABM1,19.0804,312120.0,2082.0
5186012,100472,90,30/04/1999,SABM1,-3.6069,312120.0,2082.0
5186013,100472,90,31/05/1999,SABM1,-3.6699,312120.0,2082.0
5186014,100472,90,30/06/1999,SABM1,8.1175,312120.0,2082.0
5186015,100472,90,31/07/1999,SABM1,-6.5753,312120.0,2082.0
5186016,100472,90,31/08/1999,SABM1,1.3312,312120.0,2082.0
5186017,100472,90,30/09/1999,SABM1,3.3937,312120.0,2082.0
5186018,100472,90,31/10/1999,SABM1,3.0,312120.0,2082.0
5186019,100472,90,30/11/1999,SABM1,7.2873,312120.0,2082.0
5186020,100472,90,31/12/1999,SABM1,8.9194,312120.0,2082.0
5186021,100472,90,31/01/2000,SABM1,-6.4726,312120.0,2082.0
5186022,100472,90,29/02/2000,SABM1,-18.7737,312120.0,2082.0
5186023,100472,90,31/03/2000,SABM1,-1.0877,312120.0,2082.0
5186024,100472,90,30/04/2000,SABM1,-3.4559,312120.0,2082.0
5186025,100472,90,31/05/2000,SABM1,-17.261,312120.0,2082.0
5186026,100472,90,30/06/2000,SABM1,22.3042,312120.0,2082.0
5186027,100472,90,31/07/2000,SABM1,-3.8336,312120.0,2082.0
5186028,100472,90,31/08/2000,SABM1,4.8798,312120.0,2082.0
5186029,100472,90,30/09/2000,SABM1,-7.5999,312120.0,2082.0
5186030,100472,90,31/10/2000,SABM1,-11.5032,312120.0,2082.0
5186031,100472,90,30/11/2000,SABM1,-0.6508,312120.0,2082.0
5186032,100472,90,31/12/2000,SABM1,19.1619,312120.0,2082.0
5186033,100472,90,31/01/2001,SABM1,1.2379,312120.0,2082.0
5186034,100472,90,28/02/2001,SABM1,6.0576,312120.0,2082.0
5186035,100472,90,31/03/2001,SABM1,-13.146,312120.0,2082.0
5186036,100472,90,30/04/2001,SABM1,4.1349,312120.0,2082.0
5186037,100472,90,31/05/2001,SABM1,8.2637,312120.0,2082.0
5186038,100472,90,30/06/2001,SABM1,2.409,312120.0,2082.0
5186039,100472,90,31/07/2001,SABM1,-0.8986,312120.0,2082.0
5186040,100472,90,31/08/2001,SABM1,-1.2802,312120.0,2082.0
5186041,100472,90,30/09/2001,SABM1,-16.9256,312120.0,2082.0
5186042,100472,90,31/10/2001,SABM1,1.4146,312120.0,2082.0
5186043,100472,90,30/11/2001,SABM1,5.4353,312120.0,2082.0
5186044,100472,90,31/12/2001,SABM1,0.8774,312120.0,2082.0
5186045,100472,90,31/01/2002,SABM1,0.6681,312120.0,2082.0
5186046,100472,90,28/02/2002,SABM1,1.3575,312120.0,2082.0
5186047,100472,90,31/03/2002,SABM1,2.9167,312120.0,2082.0
5186048,100472,90,30/04/2002,SABM1,16.2522,312120.0,2082.0
5186049,100472,90,31/05/2002,SABM1,5.3109,312120.0,2082.0
5186050,100472,90,30/06/2002,SABM1,-6.6375,312120.0,2082.0
5186051,100472,90,31/07/2002,SABM1,-11.2676,312120.0,2082.0
5186052,100472,90,31/08/2002,SABM1,0.8481,312120.0,2082.0
5186053,100472,90,30/09/2002,SABM1,-3.4363,312120.0,2082.0
5186054,100472,90,31/10/2002,SABM1,0.5856,312120.0,2082.0
5186055,100472,90,30/11/2002,SABM1,3.7319,312120.0,2082.0
5186056,100472,90,31/12/2002,SABM1,2.9558,312120.0,2082.0
5186057,100472,90,31/01/2003,SABM1,-8.2134,312120.0,2082.0
5186058,100472,90,28/02/2003,SABM1,-4.2435,312120.0,2082.0
5186059,100472,90,31/03/2003,SABM1,0.0642,312120.0,2082.0
5186060,100472,90,30/04/2003,SABM1,10.2696,312120.0,2082.0
5186061,100472,90,31/05/2003,SABM1,-2.5611,312120.0,2082.0
5186062,100472,90,30/06/2003,SABM1,1.1201,312120.0,2082.0
5186063,100472,90,31/07/2003,SABM1,5.2178,312120.0,2082.0
5186064,100472,90,31/08/2003,SABM1,7.9175,312120.0,2082.0
5186065,100472,90,30/09/2003,SABM1,5.5058,312120.0,2082.0
5186066,100472,90,31/10/2003,SABM1,7.2831,312120.0,2082.0
5186067,100472,90,30/11/2003,SABM1,19.6576,312120.0,2082.0
5186068,100472,90,31/12/2003,SABM1,1.3044,312120.0,2082.0
5186069,100472,90,31/01/2004,SABM1,-4.3675,312120.0,2082.0
5186070,100472,90,29/02/2004,SABM1,7.5431,312120.0,2082.0
5186071,100472,90,31/03/2004,SABM1,10.23,312120.0,2082.0
5186072,100472,90,30/04/2004,SABM1,-6.2852,312120.0,2082.0
5186073,100472,90,31/05/2004,SABM1,11.3072,312120.0,2082.0
5186074,100472,90,30/06/2004,SABM1,6.7474,312120.0,2082.0
5186075,100472,90,31/07/2004,SABM1,0.8638,312120.0,2082.0
5186076,100472,90,31/08/2004,SABM1,-1.9466,312120.0,2082.0
5186077,100472,90,30/09/2004,SABM1,5.4115,312120.0,2082.0
5186078,100472,90,31/10/2004,SABM1,8.7637,312120.0,2082.0
5186079,100472,90,30/11/2004,SABM1,15.6263,312120.0,2082.0
5186080,100472,90,31/12/2004,SABM1,3.0719,312120.0,2082.0
5186081,100472,90,31/01/2005,SABM1,-9.2014,312120.0,2082.0
5186082,100472,90,28/02/2005,SABM1,6.5588,312120.0,2082.0
5186083,100472,90,31/03/2005,SABM1,-3.9468,312120.0,2082.0
5186084,100472,90,30/04/2005,SABM1,-6.1285,312120.0,2082.0
5186085,100472,90,31/05/2005,SABM1,3.6398,312120.0,2082.0
5186086,100472,90,30/06/2005,SABM1,1.8278,312120.0,2082.0
5186087,100472,90,31/07/2005,SABM1,13.6123,312120.0,2082.0
5186088,100472,90,31/08/2005,SABM1,0.7153,312120.0,2082.0
5186089,100472,90,30/09/2005,SABM1,10.4722,312120.0,2082.0
5186090,100472,90,31/10/2005,SABM1,-2.9369,312120.0,2082.0
5186091,100472,90,30/11/2005,SABM1,-4.4353,312120.0,2082.0
5186092,100472,90,31/12/2005,SABM1,2.4985,312120.0,2082.0
5186093,100472,90,31/01/2006,SABM1,11.6278,312120.0,2082.0
5186094,100472,90,28/02/2006,SABM1,-2.3312,312120.0,2082.0
5186095,100472,90,31/03/2006,SABM1,-0.7805,312120.0,2082.0
5186096,100472,90,30/04/2006,SABM1,6.7296,312120.0,2082.0
5186097,100472,90,31/05/2006,SABM1,-11.1935,312120.0,2082.0
5186098,100472,90,30/06/2006,SABM1,-3.4911,312120.0,2082.0
5186099,100472,90,31/07/2006,SABM1,13.1212,312120.0,2082.0
5186100,100472,90,31/08/2006,SABM1,-1.958,312120.0,2082.0
5186101,100472,90,30/09/2006,SABM1,-5.2648,312120.0,2082.0
5186102,100472,90,31/10/2006,SABM1,3.7389,312120.0,2082.0
5186103,100472,90,30/11/2006,SABM1,8.8412,312120.0,2082.0
5186104,100472,90,31/12/2006,SABM1,9.9761,312120.0,2082.0
5186105,100472,90,31/01/2007,SABM1,-1.7699,312120.0,2082.0
5186106,100472,90,28/02/2007,SABM1,-2.1382,312120.0,2082.0
5186107,100472,90,31/03/2007,SABM1,-1.0721,312120.0,2082.0
5186108,100472,90,30/04/2007,SABM1,8.8207,312120.0,2082.0
5186109,100472,90,31/05/2007,SABM1,-0.0882,312120.0,2082.0
5186110,100472,90,30/06/2007,SABM1,6.8259,312120.0,2082.0
5186111,100472,90,31/07/2007,SABM1,3.2426,312120.0,2082.0
5186112,100472,90,31/08/2007,SABM1,6.0461,312120.0,2082.0
5186113,100472,90,30/09/2007,SABM1,3.3829,312120.0,2082.0
5186114,100472,90,31/10/2007,SABM1,5.8463,312120.0,2082.0
5186115,100472,90,30/11/2007,SABM1,-4.6909,312120.0,2082.0
5186116,100472,90,31/12/2007,SABM1,-0.9488,312120.0,2082.0
5186117,100472,90,31/01/2008,SABM1,-23.9011,312120.0,2082.0
5186118,100472,90,29/02/2008,SABM1,-2.345,312120.0,2082.0
5186119,100472,90,31/03/2008,SABM1,4.7501,312120.0,2082.0
5186120,100472,90,30/04/2008,SABM1,5.4279,312120.0,2082.0
5186121,100472,90,31/05/2008,SABM1,11.0578,312120.0,2082.0
5186122,100472,90,30/06/2008,SABM1,-10.7586,312120.0,2082.0
5186123,100472,90,31/07/2008,SABM1,-7.5731,312120.0,2082.0
5186124,100472,90,31/08/2008,SABM1,3.6622,312120.0,2082.0
5186125,100472,90,30/09/2008,SABM1,-10.1388,312120.0,2082.0
5186126,100472,90,31/10/2008,SABM1,-17.9057,312120.0,2082.0
5186127,100472,90,30/11/2008,SABM1,2.5417,312120.0,2082.0
5186128,100472,90,31/12/2008,SABM1,3.5869,312120.0,2082.0
5186129,100472,90,31/01/2009,SABM1,-2.3982,312120.0,2082.0
5186130,100472,90,28/02/2009,SABM1,-11.0907,312120.0,2082.0
5186131,100472,90,31/03/2009,SABM1,2.4397,312120.0,2082.0
5186132,100472,90,30/04/2009,SABM1,13.8455,312120.0,2082.0
5186133,100472,90,31/05/2009,SABM1,20.6418,312120.0,2082.0
5186134,100472,90,30/06/2009,SABM1,-0.3723,312120.0,2082.0
5186135,100472,90,31/07/2009,SABM1,13.0537,312120.0,2082.0
5186136,100472,90,31/08/2009,SABM1,2.8766,312120.0,2082.0
5186137,100472,90,30/09/2009,SABM1,3.8423,312120.0,2082.0
5186138,100472,90,31/10/2009,SABM1,9.4845,312120.0,2082.0
5186139,100472,90,30/11/2009,SABM1,9.9307,312120.0,2082.0
5186140,100472,90,31/12/2009,SABM1,2.0821,312120.0,2082.0
5186141,100472,90,31/01/2010,SABM1,-7.02,312120.0,2082.0
5186142,100472,90,28/02/2010,SABM1,-4.4936,312120.0,2082.0
5186143,100472,90,31/03/2010,SABM1,11.9229,312120.0,2082.0
5186144,100472,90,30/04/2010,SABM1,7.3293,312120.0,2082.0
5186145,100472,90,31/05/2010,SABM1,-10.3195,312120.0,2082.0
5186146,100472,90,30/06/2010,SABM1,0.1879,312120.0,2082.0
5186147,100472,90,31/07/2010,SABM1,7.1686,312120.0,2082.0
5186148,100472,90,31/08/2010,SABM1,-4.0517,312120.0,2082.0
5186149,100472,90,30/09/2010,SABM1,12.3861,312120.0,2082.0
5186150,100472,90,31/10/2010,SABM1,0.8636,312120.0,2082.0
5186151,100472,90,30/11/2010,SABM1,-2.0895,312120.0,2082.0
5186152,100472,90,31/12/2010,SABM1,12.1434,312120.0,2082.0
5186153,100472,90,31/01/2011,SABM1,-8.3727,312120.0,2082.0
5186154,100472,90,28/02/2011,SABM1,4.1333,312120.0,2082.0
5186155,100472,90,31/03/2011,SABM1,4.972,312120.0,2082.0
5186156,100472,90,30/04/2011,SABM1,5.3271,312120.0,2082.0
5186157,100472,90,31/05/2011,SABM1,-0.6547,312120.0,2082.0
5186158,100472,90,30/06/2011,SABM1,-1.507,312120.0,2082.0
5186159,100472,90,31/07/2011,SABM1,2.8518,312120.0,2082.0
5186160,100472,90,31/08/2011,SABM1,-1.4595,312120.0,2082.0
5186161,100472,90,30/09/2011,SABM1,-9.661,312120.0,2082.0
5186162,100472,90,31/10/2011,SABM1,11.6749,312120.0,2082.0
5186163,100472,90,30/11/2011,SABM1,-3.3278,312120.0,2082.0
5186164,100472,90,31/12/2011,SABM1,-0.0199,312120.0,2082.0
5186165,100472,90,31/01/2012,SABM1,7.881,312120.0,2082.0
5186166,100472,90,29/02/2012,SABM1,7.0921,312120.0,2082.0
5186167,100472,90,31/03/2012,SABM1,-1.4719,312120.0,2082.0
5186168,100472,90,30/04/2012,SABM1,4.8309,312120.0,2082.0
5186169,100472,90,31/05/2012,SABM1,-12.2999,312120.0,2082.0
5186170,100472,90,30/06/2012,SABM1,8.7106,312120.0,2082.0
5186171,100472,90,31/07/2012,SABM1,7.7931,312120.0,2082.0
5186172,100472,90,31/08/2012,SABM1,3.8321,312120.0,2082.0
5186173,100472,90,30/09/2012,SABM1,-0.5096,312120.0,2082.0
5186174,100472,90,31/10/2012,SABM1,-2.6342,312120.0,2082.0
5186175,100472,90,30/11/2012,SABM1,5.9603,312120.0,2082.0
5186176,100472,90,31/12/2012,SABM1,1.8706,312120.0,2082.0
5186177,100472,90,31/01/2013,SABM1,8.7565,312120.0,2082.0
5186178,100472,90,28/02/2013,SABM1,-0.3945,312120.0,2082.0
5186179,100472,90,31/03/2013,SABM1,5.7394,312120.0,2082.0
5186180,100472,90,30/04/2013,SABM1,2.6331,312120.0,2082.0
5186181,100472,90,31/05/2013,SABM1,-6.4797,312120.0,2082.0
5186182,100472,90,30/06/2013,SABM1,-5.2926,312120.0,2082.0
5186183,100472,90,31/07/2013,SABM1,2.1124,312120.0,2082.0
5186184,100472,90,31/08/2013,SABM1,-1.0067,312120.0,2082.0
5186185,100472,90,30/09/2013,SABM1,7.0533,312120.0,2082.0
5186186,100472,90,31/10/2013,SABM1,2.6971,312120.0,2082.0
